method,step,best_y,normalized_regret,filter_active,retained_fraction,compatibility_trust,problem,dim,seed
Oracle-Fixed-Filter,1,4.559554630875535,0.975601389788557,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,2,4.559554630875535,0.975601389788557,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,3,2.6396749029732516,0.5648074674863955,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,4,2.6396749029732516,0.5648074674863955,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,5,2.6396749029732516,0.5648074674863955,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,6,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,7,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,8,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,9,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,10,0.6104594023162062,0.13061912610416965,0.0,1.0,1.0,Ackley,2,999
Oracle-Fixed-Filter,11,0.6104594023162062,0.13061912610416965,0.0,1.0,1.0,Ackley,2,999
Oracle-Fixed-Filter,12,0.6104594023162062,0.13061912610416965,0.0,1.0,1.0,Ackley,2,999
Oracle-Fixed-Filter,13,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,14,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,15,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,16,0.6104594023162062,0.13061912610416965,0.0,1.0,1.0,Ackley,2,999
Oracle-Fixed-Filter,17,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,18,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,19,0.6104594023162062,0.13061912610416965,1.0,0.25,1.0,Ackley,2,999
Oracle-Fixed-Filter,20,0.6104594023162062,0.13061912610416965,0.0,1.0,1.0,Ackley,2,999
Matching-Soft-Rerank,0,4.673583574807875,1.0,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,1,4.673583574807875,1.0,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,2,4.673583574807875,1.0,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,3,4.673583574807875,1.0,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,4,4.673583574807875,1.0,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,5,4.56760718595384,0.9773243834933685,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,6,4.283237202596087,0.9164781444551713,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,7,4.013725221660799,0.8588110509665591,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,8,4.013725221660799,0.8588110509665591,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,9,4.013725221660799,0.8588110509665591,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,10,3.955346996784279,0.8463199455991066,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,11,3.955346996784279,0.8463199455991066,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,12,3.955346996784279,0.8463199455991066,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,13,3.5928863074436816,0.7687647497758463,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,14,3.524298687814032,0.7540891547999997,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,15,3.3010249346038916,0.706315588833691,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,16,3.3010249346038916,0.706315588833691,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,17,3.252594280712611,0.6959529510171049,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,18,3.072729373174703,0.6574675137377892,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,19,3.072729373174703,0.6574675137377892,0.0,1.0,,Ackley,2,999
Matching-Soft-Rerank,20,3.072729373174703,0.6574675137377892,0.0,1.0,,Ackley,2,999
Target-Only,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Target-Only,1,8.291565637724599,0.9529496836131016,0.0,1.0,0.0,Ackley,2,1234
Target-Only,2,8.291565637724599,0.9529496836131016,0.0,1.0,0.0,Ackley,2,1234
Target-Only,3,7.712510773798556,0.8863989049685536,0.0,1.0,0.0,Ackley,2,1234
Target-Only,4,7.712510773798556,0.8863989049685536,0.0,1.0,0.0,Ackley,2,1234
Target-Only,5,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,6,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,7,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,8,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,9,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,10,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,11,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,12,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Target-Only,13,4.411489751609167,0.5070125410250088,0.0,1.0,0.0,Ackley,2,1234
Target-Only,14,4.411489751609167,0.5070125410250088,0.0,1.0,0.0,Ackley,2,1234
Target-Only,15,4.016002234623695,0.4615591585577065,0.0,1.0,0.0,Ackley,2,1234
Target-Only,16,3.4238682612934466,0.3935051977985562,0.0,1.0,0.0,Ackley,2,1234
Target-Only,17,3.2224753908480896,0.37035911410844335,0.0,1.0,0.0,Ackley,2,1234
Target-Only,18,3.2224753908480896,0.37035911410844335,0.0,1.0,0.0,Ackley,2,1234
Target-Only,19,3.2224753908480896,0.37035911410844335,0.0,1.0,0.0,Ackley,2,1234
Target-Only,20,2.3023063639110046,0.2646040828631132,0.0,1.0,0.0,Ackley,2,1234
Matching-Fixed-Filter,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Matching-Fixed-Filter,1,8.162070195911287,0.9380667717847393,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,2,8.162070195911287,0.9380667717847393,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,3,7.07097805850403,0.81266754652813,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,4,4.246281645315019,0.4880251724746065,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,5,3.7123327030057856,0.4266584176455669,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,6,3.7123327030057856,0.4266584176455669,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,7,3.7040269528783125,0.42570383773847026,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,8,2.9394584314323677,0.3378319734312616,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,9,2.9394584314323677,0.3378319734312616,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,10,2.2070452087148564,0.25365571778091867,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,11,2.2070452087148564,0.25365571778091867,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,12,2.2070452087148564,0.25365571778091867,0.0,1.0,1.0,Ackley,2,1234
Matching-Fixed-Filter,13,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,14,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,15,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,16,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,17,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,18,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,19,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Fixed-Filter,20,0.48705864033071977,0.05597765216890426,1.0,0.25,1.0,Ackley,2,1234
Matching-Adaptive-Filter,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Matching-Adaptive-Filter,1,8.291565637724599,0.9529496836131016,1.0,0.86,0.18999999999996597,Ackley,2,1234
Matching-Adaptive-Filter,2,8.291565637724599,0.9529496836131016,1.0,0.83,0.23530303030300026,Ackley,2,1234
Matching-Adaptive-Filter,3,7.712510773798556,0.8863989049685536,1.0,0.78,0.3007936507936202,Ackley,2,1234
Matching-Adaptive-Filter,4,7.712510773798556,0.8863989049685536,1.0,0.75,0.33518772893769944,Ackley,2,1234
Matching-Adaptive-Filter,5,7.209329872234438,0.8285683212288499,1.0,0.74,0.3495670995670719,Ackley,2,1234
Matching-Adaptive-Filter,6,7.209329872234438,0.8285683212288499,1.0,0.72,0.37853535353532636,Ackley,2,1234
Matching-Adaptive-Filter,7,7.209329872234438,0.8285683212288499,1.0,0.73,0.3605856643356404,Ackley,2,1234
Matching-Adaptive-Filter,8,7.022015801061862,0.8070403140153446,1.0,0.72,0.3834332334332098,Ackley,2,1234
Matching-Adaptive-Filter,9,7.022015801061862,0.8070403140153446,0.0,1.0,0.3882376882376658,Ackley,2,1234
Matching-Adaptive-Filter,10,7.022015801061862,0.8070403140153446,1.0,0.71,0.3977805089646978,Ackley,2,1234
Matching-Adaptive-Filter,11,7.022015801061862,0.8070403140153446,1.0,0.69,0.42082276546980263,Ackley,2,1234
Matching-Adaptive-Filter,12,5.45163758725386,0.6265567374043638,1.0,0.68,0.42910624098122013,Ackley,2,1234
Matching-Adaptive-Filter,13,4.610789699904707,0.5299180851611174,1.0,0.67,0.45293648559900335,Ackley,2,1234
Matching-Adaptive-Filter,14,4.610789699904707,0.5299180851611174,1.0,0.67,0.4519262120150331,Ackley,2,1234
Matching-Adaptive-Filter,15,4.471562273098545,0.5139166762448626,1.0,0.65,0.4755221386800133,Ackley,2,1234
Matching-Adaptive-Filter,16,3.995401712701455,0.4591915404617047,1.0,0.64,0.48910457963087556,Ackley,2,1234
Matching-Adaptive-Filter,17,3.3528953015305487,0.38534827514893955,1.0,0.62,0.5085747792579893,Ackley,2,1234
Matching-Adaptive-Filter,18,2.66526575598261,0.30631900775804033,1.0,0.62,0.5164593005625421,Ackley,2,1234
Matching-Adaptive-Filter,19,1.7570299139143768,0.20193545751426317,1.0,0.61,0.5237330604178242,Ackley,2,1234
Matching-Adaptive-Filter,20,1.7570299139143768,0.20193545751426317,1.0,0.6,0.537679765886269,Ackley,2,1234
Random-Adaptive-Filter,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Random-Adaptive-Filter,1,8.291565637724599,0.9529496836131016,0.0,1.0,0.1385714285713997,Ackley,2,1234
Random-Adaptive-Filter,2,8.291565637724599,0.9529496836131016,1.0,0.89,0.14899350649348422,Ackley,2,1234
Random-Adaptive-Filter,3,7.712510773798556,0.8863989049685536,0.0,1.0,0.17539682539680523,Ackley,2,1234
Random-Adaptive-Filter,4,7.712510773798556,0.8863989049685536,1.0,0.85,0.2029761904761711,Ackley,2,1234
Random-Adaptive-Filter,5,6.937112985762795,0.7972824329935753,0.0,1.0,0.15686456400740728,Ackley,2,1234
Random-Adaptive-Filter,6,6.937112985762795,0.7972824329935753,0.0,1.0,0.13906565656564535,Ackley,2,1234
Random-Adaptive-Filter,7,6.937112985762795,0.7972824329935753,1.0,0.91,0.1247902097902005,Ackley,2,1234
Random-Adaptive-Filter,8,6.937112985762795,0.7972824329935753,1.0,0.95,0.0712025719378607,Ackley,2,1234
Random-Adaptive-Filter,9,6.937112985762795,0.7972824329935753,0.0,1.0,0.061009361009356694,Ackley,2,1234
Random-Adaptive-Filter,10,6.937112985762795,0.7972824329935753,0.0,1.0,0.043175245806821735,Ackley,2,1234
Random-Adaptive-Filter,11,6.937112985762795,0.7972824329935753,0.0,1.0,0.036512605042014375,Ackley,2,1234
Random-Adaptive-Filter,12,6.937112985762795,0.7972824329935753,0.0,1.0,0.026666666666664892,Ackley,2,1234
Random-Adaptive-Filter,13,6.937112985762795,0.7972824329935753,0.0,1.0,0.02499999999999844,Ackley,2,1234
Random-Adaptive-Filter,14,6.937112985762795,0.7972824329935753,0.0,1.0,0.0235294117647045,Ackley,2,1234
Random-Adaptive-Filter,15,6.937112985762795,0.7972824329935753,0.0,1.0,0.02222222222222099,Ackley,2,1234
Random-Adaptive-Filter,16,6.937112985762795,0.7972824329935753,0.0,1.0,0.021052631578946265,Ackley,2,1234
Random-Adaptive-Filter,17,3.926956249863626,0.4513251030473636,0.0,1.0,0.021759110454761567,Ackley,2,1234
Random-Adaptive-Filter,18,2.0893606645846323,0.2401302324871877,0.0,1.0,0.049103287010893656,Ackley,2,1234
Random-Adaptive-Filter,19,2.0893606645846323,0.2401302324871877,1.0,0.94,0.09322063805759104,Ackley,2,1234
Random-Adaptive-Filter,20,2.0893606645846323,0.2401302324871877,1.0,0.89,0.15223195811595922,Ackley,2,1234
Wrong-Adaptive-Filter,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Wrong-Adaptive-Filter,1,8.291565637724599,0.9529496836131016,1.0,0.87,0.18214285714282394,Ackley,2,1234
Wrong-Adaptive-Filter,2,8.291565637724599,0.9529496836131016,1.0,0.83,0.22908008658005705,Ackley,2,1234
Wrong-Adaptive-Filter,3,7.712510773798556,0.8863989049685536,1.0,0.79,0.28095238095235203,Ackley,2,1234
Wrong-Adaptive-Filter,4,7.712510773798556,0.8863989049685536,1.0,0.79,0.287912087912062,Ackley,2,1234
Wrong-Adaptive-Filter,5,6.937112985762795,0.7972824329935753,1.0,0.76,0.3200474129045302,Ackley,2,1234
Wrong-Adaptive-Filter,6,6.937112985762795,0.7972824329935753,1.0,0.78,0.3022474747474526,Ackley,2,1234
Wrong-Adaptive-Filter,7,6.937112985762795,0.7972824329935753,1.0,0.83,0.23099650349648765,Ackley,2,1234
Wrong-Adaptive-Filter,8,6.937112985762795,0.7972824329935753,1.0,0.81,0.2542584866114117,Ackley,2,1234
Wrong-Adaptive-Filter,9,6.937112985762795,0.7972824329935753,1.0,0.78,0.30425993759325315,Ackley,2,1234
Wrong-Adaptive-Filter,10,6.937112985762795,0.7972824329935753,1.0,0.81,0.2654496818970356,Ackley,2,1234
Wrong-Adaptive-Filter,11,6.937112985762795,0.7972824329935753,1.0,0.83,0.22697784568371604,Ackley,2,1234
Wrong-Adaptive-Filter,12,6.937112985762795,0.7972824329935753,1.0,0.83,0.2297399414311065,Ackley,2,1234
Wrong-Adaptive-Filter,13,6.034656587516299,0.6935631142595056,1.0,0.82,0.2515690965381249,Ackley,2,1234
Wrong-Adaptive-Filter,14,6.034656587516299,0.6935631142595056,1.0,0.8,0.273852124902052,Ackley,2,1234
Wrong-Adaptive-Filter,15,3.25422983247427,0.3740086522563779,1.0,0.77,0.3132832080200368,Ackley,2,1234
Wrong-Adaptive-Filter,16,2.873153725906303,0.3302115732663462,1.0,0.78,0.3022149692412728,Ackley,2,1234
Wrong-Adaptive-Filter,17,2.873153725906303,0.3302115732663462,1.0,0.77,0.30919403577787463,Ackley,2,1234
Wrong-Adaptive-Filter,18,2.873153725906303,0.3302115732663462,1.0,0.79,0.2882448318589514,Ackley,2,1234
Wrong-Adaptive-Filter,19,2.0292218649293656,0.23321847991736963,1.0,0.77,0.31464920948615455,Ackley,2,1234
Wrong-Adaptive-Filter,20,0.26944048806498033,0.03096679675137254,1.0,0.74,0.3550182254743545,Ackley,2,1234
Oracle-Fixed-Filter,0,8.700947993693843,1.0,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,1,8.291565637724599,0.9529496836131016,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,2,8.291565637724599,0.9529496836131016,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,3,7.712510773798556,0.8863989049685536,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,4,7.712510773798556,0.8863989049685536,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,5,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,6,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,7,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,8,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,9,6.937112985762795,0.7972824329935753,0.0,1.0,0.0,Ackley,2,1234
Oracle-Fixed-Filter,10,6.937112985762795,0.7972824329935753,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,11,4.3336461281183105,0.4980659729559575,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,12,4.3336461281183105,0.4980659729559575,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,13,4.3336461281183105,0.4980659729559575,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,14,4.3336461281183105,0.4980659729559575,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,15,3.1110449865036682,0.35755241713413866,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,16,1.060841766116035,0.12192254992041066,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,17,1.060841766116035,0.12192254992041066,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,18,1.060841766116035,0.12192254992041066,0.0,1.0,1.0,Ackley,2,1234
Oracle-Fixed-Filter,19,1.060841766116035,0.12192254992041066,1.0,0.25,1.0,Ackley,2,1234
Oracle-Fixed-Filter,20,1.060841766116035,0.12192254992041066,1.0,0.25,1.0,Ackley,2,1234
Matching-Soft-Rerank,0,8.700947993693843,1.0,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,1,8.38264630917116,0.9634175856753335,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,2,5.216963069650852,0.5995855938263202,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,3,5.216963069650852,0.5995855938263202,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,4,4.424250160893614,0.5084790949331226,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,5,4.424250160893614,0.5084790949331226,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,6,2.477035105418804,0.28468565807014085,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,7,2.477035105418804,0.28468565807014085,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,8,2.477035105418804,0.28468565807014085,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,9,2.477035105418804,0.28468565807014085,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,10,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,11,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,12,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,13,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,14,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,15,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,16,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,17,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,18,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,19,1.4050960928329244,0.16148770155289868,0.0,1.0,,Ackley,2,1234
Matching-Soft-Rerank,20,0.26944048806498033,0.03096679675137254,0.0,1.0,,Ackley,2,1234
Target-Only,0,6.458923516177194,1.0,0.0,1.0,0.0,Ackley,2,5678
Target-Only,1,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,2,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,3,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,4,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,5,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,6,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,7,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,8,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,9,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,10,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,11,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,12,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,13,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,14,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,15,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,16,2.7879300183594826,0.43164004208700685,0.0,1.0,0.0,Ackley,2,5678
Target-Only,17,2.1748044842799072,0.3367131502382453,0.0,1.0,0.0,Ackley,2,5678
Target-Only,18,0.5848707190616413,0.09055235250839523,0.0,1.0,0.0,Ackley,2,5678
Target-Only,19,0.5848707190616413,0.09055235250839523,0.0,1.0,0.0,Ackley,2,5678
Target-Only,20,0.5848707190616413,0.09055235250839523,0.0,1.0,0.0,Ackley,2,5678
Matching-Fixed-Filter,0,6.458923516177194,1.0,0.0,1.0,0.0,Ackley,2,5678
Matching-Fixed-Filter,1,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,2,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,3,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,4,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,5,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,6,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,7,2.7879300183594826,0.43164004208700685,0.0,1.0,1.0,Ackley,2,5678
Matching-Fixed-Filter,8,2.7879300183594826,0.43164004208700685,0.0,1.0,1.0,Ackley,2,5678
Matching-Fixed-Filter,9,2.7879300183594826,0.43164004208700685,0.0,1.0,1.0,Ackley,2,5678
Matching-Fixed-Filter,10,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,11,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,12,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,13,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,14,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,15,2.7879300183594826,0.43164004208700685,0.0,1.0,1.0,Ackley,2,5678
Matching-Fixed-Filter,16,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,17,2.7879300183594826,0.43164004208700685,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,18,2.7017343566372074,0.41829483657305594,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,19,2.7017343566372074,0.41829483657305594,1.0,0.25,1.0,Ackley,2,5678
Matching-Fixed-Filter,20,2.7017343566372074,0.41829483657305594,1.0,0.25,1.0,Ackley,2,5678
Matching-Adaptive-Filter,0,6.458923516177194,1.0,0.0,1.0,0.0,Ackley,2,5678
Matching-Adaptive-Filter,1,2.7879300183594826,0.43164004208700685,1.0,0.81,0.2542857142856739,Ackley,2,5678
Matching-Adaptive-Filter,2,2.7879300183594826,0.43164004208700685,1.0,0.79,0.2910389610389259,Ackley,2,5678
Matching-Adaptive-Filter,3,2.7879300183594826,0.43164004208700685,1.0,0.76,0.32063492063488835,Ackley,2,5678
Matching-Adaptive-Filter,4,2.7879300183594826,0.43164004208700685,1.0,0.74,0.35121336996333924,Ackley,2,5678
Matching-Adaptive-Filter,5,2.7879300183594826,0.43164004208700685,1.0,0.73,0.3703463203462912,Ackley,2,5678
Matching-Adaptive-Filter,6,0.8381852454659513,0.12977166293525685,1.0,0.71,0.3933838383838102,Ackley,2,5678
Matching-Adaptive-Filter,7,0.8381852454659513,0.12977166293525685,1.0,0.7,0.4053846153845886,Ackley,2,5678
Matching-Adaptive-Filter,8,0.8381852454659513,0.12977166293525685,1.0,0.72,0.3784437376348907,Ackley,2,5678
