problem,dim,seed,panel,point_index,chart_point,clean_target_y,observed_target_y
GMM,2,2026,test,175,"[0.0012655239552259445, 0.7089898996055126]",-0.9510781716313957,-0.9510781716313957
GMM,2,2026,test,176,"[0.07266032882034779, -0.7585082575678825]",-0.9440832191434115,-0.9440832191434115
GMM,2,2026,test,177,"[-0.4112778380513191, 0.6472276169806719]",-0.9430516533804341,-0.9430516533804341
GMM,2,2026,test,178,"[-0.7664481438696384, -0.2445831075310707]",-0.9376736247573793,-0.9376736247573793
GMM,2,2026,test,179,"[0.7495983298867941, 0.34768407233059406]",-0.9341101573774664,-0.9341101573774664
GMM,2,2026,test,180,"[0.9682092256844044, -0.4885047674179077]",-0.8894254053048772,-0.8894254053048772
GMM,2,2026,test,181,"[-0.5470705199986696, 0.10381368733942509]",-0.9697059070942983,-0.9697059070942983
GMM,2,2026,test,182,"[-0.13062497042119503, -0.5068322867155075]",-0.9733328390077087,-0.9733328390077087
GMM,2,2026,test,183,"[0.3540189415216446, 0.8989705983549356]",-0.9109440912177272,-0.9109440912177272
GMM,2,2026,test,184,"[0.3791018258780241, -0.008595336228609085]",-0.9859050538823146,-0.9859050538823146
GMM,2,2026,test,185,"[-0.104927908629179, 0.3971920367330313]",-0.9834026466940892,-0.9834026466940892
GMM,2,2026,test,186,"[-0.7173002511262894, -0.9941736795008183]",-0.8611348249688715,-0.8611348249688715
GMM,2,2026,test,187,"[0.7985936496406794, 0.59812973998487]",-0.9053212449831847,-0.9053212449831847
GMM,2,2026,test,188,"[0.5167465433478355, -0.7385321222245693]",-0.9224734369796657,-0.9224734369796657
GMM,2,2026,test,189,"[-0.9984416645020247, 0.853719575330615]",-0.841841263061766,-0.841841263061766
GMM,2,2026,test,190,"[-0.3238170389086008, -0.2563643269240856]",-0.9833655351022322,-0.9833655351022322
GMM,2,2026,test,191,"[0.160979475826025, 0.1493565421551466]",-0.9953437225452444,-0.9953437225452444
GMM,2,2026,test,192,"[0.18610716797411442, -0.08162019029259682]",-0.996081519554223,-0.996081519554223
GMM,2,2026,test,193,"[-0.3299088031053543, 0.4510518815368414]",-0.9694145268450114,-0.9694145268450114
GMM,2,2026,test,194,"[-0.9727871529757977, -0.9075379855930805]",-0.8384558136774766,-0.8384558136774766
GMM,2,2026,test,195,"[0.5111205112189054, 0.5616649147123098]",-0.9440467811700491,-0.9440467811700491
GMM,2,2026,test,196,"[0.7925096414983273, -0.670993011444807]",-0.8982613998795981,-0.8982613998795981
GMM,2,2026,test,197,"[-0.6921648029237986, 0.7982654552906752]",-0.8945972566862167,-0.8945972566862167
GMM,2,2026,test,198,"[-0.11056169681251049, -0.3416646681725979]",-0.9874772672381483,-0.9874772672381483
GMM,2,2026,test,199,"[0.4047485813498497, 0.19107775203883648]",-0.9803055476986621,-0.9803055476986621
GMM,2,2026,test,200,"[0.36013359390199184, -0.8319679871201515]",-0.9216625363849161,-0.9216625363849161
GMM,2,2026,test,201,"[-0.1557908095419407, 0.7007899153977633]",-0.9498874655319395,-0.9498874655319395
GMM,2,2026,test,202,"[-0.5414673760533333, -0.15739046782255173]",-0.9689871527147998,-0.9689871527147998
GMM,2,2026,test,203,"[0.9425928611308336, 0.3118830043822527]",-0.9062426988037416,-0.9062426988037416
GMM,2,2026,test,204,"[0.7244399935007095, -0.4212784618139267]",-0.9325121108983115,-0.9325121108983115
GMM,2,2026,test,205,"[-0.7603259887546301, 0.04793995060026646]",-0.9439065729642024,-0.9439065729642024
GMM,2,2026,test,206,"[-0.43690170533955097, -0.5914536118507385]",-0.9477767709560869,-0.9477767709560869
GMM,2,2026,test,207,"[0.07825597003102303, 0.9412334952503443]",-0.9147423738117547,-0.9147423738117547
GMM,2,2026,test,208,"[0.02642277628183365, -0.5287080872803926]",-0.9727285633809776,-0.9727285633809776
GMM,2,2026,test,209,"[-0.48858617059886456, 0.8779948092997074]",-0.9041387219693431,-0.9041387219693431
GMM,2,2026,test,210,"[-0.8142018709331751, -0.4840096551924944]",-0.9146186630203677,-0.9146186630203677
GMM,2,2026,test,211,"[0.6708960346877575, 0.11116241291165352]",-0.9549601289135986,-0.9549601289135986
GMM,2,2026,test,212,"[0.8887780886143446, -0.22061663307249546]",-0.9198126334176141,-0.9198126334176141
GMM,2,2026,test,213,"[-0.5950724445283413, 0.3746257834136486]",-0.9519740757919306,-0.9519740757919306
GMM,2,2026,test,214,"[-0.20768511295318604, -0.7687256131321192]",-0.9390540811312886,-0.9390540811312886
GMM,2,2026,test,215,"[0.30851023830473423, 0.6380328498780727]",-0.9511009351757612,-0.9511009351757612
GMM,2,2026,test,216,"[0.4583537317812443, -0.2784383799880743]",-0.9719107266527525,-0.9719107266527525
GMM,2,2026,test,217,"[-0.05674675293266773, 0.12833508849143982]",-0.9982033460682935,-0.9982033460682935
GMM,2,2026,test,218,"[-0.6405415292829275, -0.7342355009168386]",-0.9099321520058155,-0.9099321520058155
GMM,2,2026,test,219,"[0.8444037735462189, 0.8610223978757858]",-0.8646987428006643,-0.8646987428006643
GMM,2,2026,test,220,"[0.5628048647195101, -0.9702836256474257]",-0.8824801107580298,-0.8824801107580298
GMM,2,2026,test,221,"[-0.9209541007876396, 0.6249034777283669]",-0.8838065625421978,-0.8838065625421978
GMM,2,2026,test,222,"[-0.2763647325336933, -0.018888873979449272]",-0.9925731172035297,-0.9925731172035297
GMM,2,2026,test,223,"[0.23998319171369076, 0.3878295347094536]",-0.9795298925398611,-0.9795298925398611
GMM,2,2026,test,224,"[0.21161232329905033, -0.9002753216773272]",-0.9186318843753698,-0.9186318843753698
GMM,2,2026,test,225,"[-0.30463258922100067, 0.5074060447514057]",-0.9657325551250457,-0.9657325551250457
GMM,2,2026,test,226,"[-0.8769544176757336, -0.10463087446987629]",-0.9253166570906156,-0.9253166570906156
GMM,2,2026,test,227,"[0.6066939067095518, 0.48956653848290443]",-0.9411268516499909,-0.9411268516499909
GMM,2,2026,test,228,"[0.8258271776139736, -0.34904936887323856]",-0.9230659094533877,-0.9230659094533877
GMM,2,2026,test,229,"[-0.6590762082487345, 0.2452145777642727]",-0.9519956547089513,-0.9519956547089513
GMM,2,2026,test,230,"[-0.022541342303156853, -0.6481044236570597]",-0.9592402373440089,-0.9592402373440089
GMM,2,2026,test,231,"[0.4925095960497856, 0.7596286945044994]",-0.921378879593492,-0.921378879593492
GMM,2,2026,test,232,"[0.2723573800176382, -0.150003707036376]",-0.9905984973841514,-0.9905984973841514
GMM,2,2026,test,233,"[-0.2437959648668766, 0.2577444165945053]",-0.9876612146862144,-0.9876612146862144
GMM,2,2026,test,234,"[-0.5745407715439796, -0.8548548128455877]",-0.8999112242374678,-0.8999112242374678
GMM,2,2026,test,235,"[0.9092601258307695, 0.7394246160984039]",-0.87172814869442,-0.87172814869442
GMM,2,2026,test,236,"[0.6288513988256454, -0.5987182687968016]",-0.9278025898369887,-0.9278025898369887
GMM,2,2026,test,237,"[-0.8561435248702765, 0.9954941794276237]",-0.8419248457939624,-0.8419248457939624
GMM,2,2026,test,238,"[-0.4621627200394869, -0.3982695918530226]",-0.9638010765541201,-0.9638010765541201
GMM,2,2026,test,239,"[0.05273561552166939, 0.009427286684513092]",-0.9998994449237419,-0.9998994449237419
GMM,2,2026,test,240,"[0.12224037200212479, -0.4600233919918537]",-0.9779299461016709,-0.9779299461016709
GMM,2,2026,test,241,"[-0.39299739710986614, 0.07167402468621731]",-0.984383735474785,-0.984383735474785
GMM,2,2026,test,242,"[-0.7886815760284662, -0.53694823756814]",-0.9134310683261926,-0.9134310683261926
GMM,2,2026,test,243,"[0.6961568705737591, 0.9332331325858831]",-0.873283817911142,-0.873283817911142
GMM,2,2026,test,244,"[0.9767830651253462, -0.7925898395478725]",-0.8542455609590707,-0.8542455609590707
GMM,2,2026,test,245,"[-0.5072962902486324, 0.6776432823389769]",-0.9310313363173177,-0.9310313363173177
GMM,2,2026,test,246,"[-0.17435219883918762, -0.212254386395216]",-0.9927372057133809,-0.9927372057133809
GMM,2,2026,test,247,"[0.34158369340002537, 0.31950956396758556]",-0.9784815472233346,-0.9784815472233346
GMM,2,2026,test,248,"[0.42526495829224586, -0.7103692814707756]",-0.9342288935553434,-0.9342288935553434
GMM,2,2026,test,249,"[-0.09006434865295887, 0.8214101511985064]",-0.9341021916761413,-0.9341021916761413
GMM,2,2026,test,250,"[-0.7283023651689291, -0.2867988124489784]",-0.9409224429339373,-0.9409224429339373
GMM,2,2026,test,251,"[0.75638347864151, 0.18344931490719318]",-0.9413594761439414,-0.9413594761439414
GMM,2,2026,test,252,"[0.5375287104398012, -0.042877197265625]",-0.9715306716893913,-0.9715306716893913
GMM,2,2026,test,253,"[-0.9464590772986412, 0.42731968499720097]",-0.8980964688774402,-0.8980964688774402
GMM,2,2026,test,254,"[-0.37193818762898445, -0.9620452374219894]",-0.8997040500451382,-0.8997040500451382
GMM,2,2026,test,255,"[0.14415027759969234, 0.5696672145277262]",-0.9661611266781897,-0.9661611266781897
GMM,2,777,context,0,"[-0.7715795990079641, 0.1896538957953453]",-0.939100942384544,-0.939100942384544
GMM,2,777,context,1,"[0.35341355949640274, -0.9824942033737898]",-0.8974043050757305,-0.8974043050757305
GMM,2,777,context,2,"[0.721102936193347, 0.7477895393967628]",-0.8977665615303619,-0.8977665615303619
GMM,2,777,context,3,"[-0.1538887955248356, -0.45469234697520733]",-0.977555048670635,-0.977555048670635
GMM,2,777,context,4,"[-0.2998192925006151, 0.9466871656477451]",-0.9062254573260344,-0.9062254573260344
GMM,2,777,context,5,"[0.8251881115138531, -0.22393047995865345]",-0.9297521418671245,-0.9297521418671245
GMM,2,777,context,6,"[0.19477815367281437, 0.49109064415097237]",-0.9725811871550777,-0.9725811871550777
GMM,2,777,context,7,"[-0.6802297309041023, -0.7136464584618807]",-0.907873927451205,-0.907873927451205
GMM,2,777,context,8,"[-0.5429161079227924, 0.5943293329328299]",-0.937447392835003,-0.937447392835003
GMM,2,777,context,9,"[0.08209222368896008, -0.3248960115015507]",-0.9891117442011368,-0.9891117442011368
GMM,2,777,context,10,"[0.968269519507885, 0.09289534948766232]",-0.9098803859659638,-0.9098803859659638
GMM,2,777,context,11,"[-0.4067373778671026, -0.8625245280563831]",-0.9136318038382057,-0.9136318038382057
GMM,2,777,test,0,"[0.5833876244723797, 0.5288234688341618]",-0.9399715253829956,-0.9399715253829956
GMM,2,777,test,1,"[-0.8332405034452677, -0.5690579265356064]",-0.9036661796802403,-0.9036661796802403
GMM,2,777,test,2,"[-0.008763493970036507, 0.4602012299001217]",-0.9791597591291401,-0.9791597591291401
GMM,2,777,test,3,"[0.25844626501202583, -0.3867569789290428]",-0.9788966047534136,-0.9788966047534136
GMM,2,777,test,4,"[0.07494837790727615, 0.2302379608154297]",-0.9942999211323645,-0.9942999211323645
GMM,2,777,test,5,"[-0.3250738959759474, -0.17281902953982353]",-0.9867942614885582,-0.9867942614885582
GMM,2,777,test,6,"[-0.516744976863265, 0.7827095314860344]",-0.9159697502947702,-0.9159697502947702
GMM,2,777,test,7,"[0.7670706361532211, -0.8694243915379047]",-0.8748512773894428,-0.8748512773894428
GMM,2,777,test,8,"[0.9729039762169123, 0.2993247825652361]",-0.9016909147029659,-0.9016909147029659
GMM,2,777,test,9,"[-0.7227768898010254, -0.35323635675013065]",-0.9376996012364552,-0.9376996012364552
GMM,2,777,test,10,"[-0.4314963296055794, 0.7424284461885691]",-0.9290751136008412,-0.9290751136008412
GMM,2,777,test,11,"[0.18117241747677326, -0.6592247653752565]",-0.9547695030753318,-0.9547695030753318
GMM,2,777,test,12,"[0.4976659547537565, 0.942147558555007]",-0.8927351590821084,-0.8927351590821084
GMM,2,777,test,13,"[-0.2478153072297573, -0.9062144290655851]",-0.9161044983005752,-0.9161044983005752
GMM,2,777,test,14,"[-0.9062765873968601, 0.014157531782984734]",-0.9214734726025728,-0.9214734726025728
GMM,2,777,test,15,"[0.6565917637199163, -0.0832966472953558]",-0.9573422388051294,-0.9573422388051294
GMM,2,777,test,16,"[0.7169424556195736, 0.1093582846224308]",-0.9489161662734334,-0.9489161662734334
GMM,2,777,test,17,"[-0.9672595057636499, -0.05157242715358734]",-0.9108161553882909,-0.9108161553882909
GMM,2,777,test,18,"[-0.12865050323307514, 0.9114018343389034]",-0.9188756456109458,-0.9188756456109458
GMM,2,777,test,19,"[0.378797922283411, -0.9984836205840111]",-0.8929271659186196,-0.8929271659186196
GMM,2,777,test,20,"[0.1952933892607689, 0.650131106376648]",-0.9550566202359023,-0.9550566202359023
GMM,2,777,test,21,"[-0.44496755115687847, -0.6899986378848553]",-0.9352716776735416,-0.9352716776735416
GMM,2,777,test,22,"[-0.6507573332637548, 0.33108096569776535]",-0.9483201702804821,-0.9483201702804821
GMM,2,777,test,23,"[0.9006321132183075, -0.2580036409199238]",-0.9162384411073143,-0.9162384411073143
GMM,2,777,test,24,"[0.858418608084321, 0.8134547788649797]",-0.8695388424998873,-0.8695388424998873
GMM,2,777,test,25,"[-0.6087423413991928, -0.777155676856637]",-0.9076673311423341,-0.9076673311423341
GMM,2,777,test,26,"[-0.29943688958883286, 0.13503768481314182]",-0.9894612216153355,-0.9894612216153355
GMM,2,777,test,27,"[0.04956427402794361, -0.20454277284443378]",-0.9958207409424777,-0.9958207409424777
GMM,2,777,test,28,"[0.3660645168274641, 0.4284445699304342]",-0.968847668000154,-0.968847668000154
GMM,2,777,test,29,"[-0.11574916169047356, -0.4819901715964079]",-0.9760722829212783,-0.9760722829212783
GMM,2,777,test,30,"[-0.7922487445175648, 0.6211212854832411]",-0.9038812989852448,-0.9038812989852448
GMM,2,777,test,31,"[0.5420996900647879, -0.5382835771888494]",-0.9436909603797329,-0.9436909603797329
GMM,2,777,test,32,"[0.5207429379224777, 0.4714027252048254]",-0.9519540875505716,-0.9519540875505716
GMM,2,777,test,33,"[-0.7708846982568502, -0.43116614036262035]",-0.9253516285279474,-0.9253516285279474
GMM,2,777,test,34,"[-0.07095145992934704, 0.5391025375574827]",-0.970987835752987,-0.970987835752987
GMM,2,777,test,35,"[0.3212587907910347, -0.6125432010740042]",-0.9536977974811892,-0.9536977974811892
GMM,2,777,test,36,"[0.012578833848237991, 0.7704735267907381]",-0.9424476399275884,-0.9424476399275884
GMM,2,777,test,37,"[-0.26244390197098255, -0.8278960529714823]",-0.9278766668960736,-0.9278766668960736
GMM,2,777,test,38,"[-0.5795733276754618, 0.21707952953875065]",-0.9626501096209925,-0.9626501096209925
GMM,2,777,test,39,"[0.8292418234050274, -0.13036680407822132]",-0.9321809057483242,-0.9321809057483242
GMM,2,777,test,40,"[0.910273602232337, 0.7008922249078751]",-0.8764209293194999,-0.8764209293194999
GMM,2,777,test,41,"[-0.6604067720472813, -0.6469813846051693]",-0.9185431931626885,-0.9185431931626885
GMM,2,777,test,42,"[-0.4936680756509304, 0.2568804398179054]",-0.9697121239086346,-0.9697121239086346
GMM,2,777,test,43,"[0.24400116316974163, -0.34008530154824257]",-0.9829163595129864,-0.9829163595129864
GMM,2,777,test,44,"[0.43531070835888386, 0.058558810502290726]",-0.9810577569242585,-0.9810577569242585
GMM,2,777,test,45,"[-0.18517101556062698, -0.09449076652526855]",-0.995912403462747,-0.995912403462747
GMM,2,777,test,46,"[-0.9690887331962585, 0.9856407158076763]",-0.8264132141568329,-0.8264132141568329
GMM,2,777,test,47,"[0.7187791559845209, -0.916500873863697]",-0.8738126412230628,-0.8738126412230628
GMM,2,777,test,48,"[0.654755026102066, 0.8914150800555944]",-0.8849109594482525,-0.8849109594482525
GMM,2,777,test,49,"[-0.9044473972171545, -0.9492031019181013]",-0.8427424094461229,-0.8427424094461229
GMM,2,777,test,50,"[-0.19129477255046368, 0.08832560293376446]",-0.9957589814160533,-0.9957589814160533
GMM,2,777,test,51,"[0.4411531910300255, -0.001247381791472435]",-0.9809054833369162,-0.9809054833369162
GMM,2,777,test,52,"[0.13246462121605873, 0.35015671141445637]",-0.9862076889389696,-0.9862076889389696
GMM,2,777,test,53,"[-0.38279582746326923, -0.310285622254014]",-0.9763122829484974,-0.9763122829484974
GMM,2,777,test,54,"[-0.713127413764596, 0.6681609246879816]",-0.9091525333199743,-0.9091525333199743
GMM,2,777,test,55,"[0.9632625244557858, -0.7412360925227404]",-0.8632123371979513,-0.8632123371979513
GMM,2,777,test,56,"[0.796247398480773, 0.1873122602701187]",-0.9354172632313367,-0.9354172632313367
GMM,2,777,test,57,"[-0.5459140129387379, -0.22361066564917564]",-0.9660955648628701,-0.9660955648628701
GMM,2,777,test,58,"[-0.3620668463408947, 0.8646996393799782]",-0.9160144303786335,-0.9160144303786335
GMM,2,777,test,59,"[0.11193385533988476, -0.7951933480799198]",-0.9380668291514016,-0.9380668291514016
GMM,2,777,test,60,"[0.30325195379555225, 0.571833360940218]",-0.9590628680752997,-0.9590628680752997
GMM,2,777,test,61,"[-0.05356123298406601, -0.5182889699935913]",-0.9735744854202136,-0.9735744854202136
GMM,2,777,test,62,"[-0.8546045273542404, 0.37812693044543266]",-0.9166635719234727,-0.9166635719234727
GMM,2,777,test,63,"[0.6047443989664316, -0.4609653428196907]",-0.9441649171387877,-0.9441649171387877
GMM,2,777,test,64,"[0.621935261413455, 0.20237255841493607]",-0.9582608862905381,-0.9582608862905381
GMM,2,777,test,65,"[-0.8715971671044827, -0.1445854939520359]",-0.9252677147591107,-0.9252677147591107
GMM,2,777,test,66,"[-0.03249460831284523, 0.7554010599851608]",-0.9445377693013478,-0.9445377693013478
GMM,2,777,test,67,"[0.2823225762695074, -0.8424802385270596]",-0.9246521024832357,-0.9246521024832357
GMM,2,777,test,68,"[0.09863395430147648, 0.5561319403350353]",-0.9687083470247366,-0.9687083470247366
GMM,2,777,test,69,"[-0.34899574518203735, -0.5960020795464516]",-0.9538241542836173,-0.9538241542836173
GMM,2,777,test,70,"[-0.5552771165966988, 0.4880666323006153]",-0.9470124445403786,-0.9470124445403786
GMM,2,777,test,71,"[0.8054427970200777, -0.41499051451683044]",-0.9215164261734053,-0.9215164261734053
GMM,2,777,test,72,"[0.951171763241291, 0.9689753782004118]",-0.8316798683160515,-0.8316798683160515
GMM,2,777,test,73,"[-0.7008079271763563, -0.9326779302209616]",-0.8733846337834588,-0.8733846337834588
GMM,2,777,test,74,"[-0.39101082645356655, 0.041527023538947105]",-0.98487776008538,-0.98487776008538
GMM,2,777,test,75,"[0.1408473700284958, -0.11103427223861217]",-0.9970000906754596,-0.9970000906754596
GMM,2,777,test,76,"[0.4571654312312603, 0.2719552908092737]",-0.9722253610890966,-0.9722253610890966
GMM,2,777,test,77,"[-0.20750528015196323, -0.3254987318068743]",-0.9855000204267431,-0.9855000204267431
GMM,2,777,test,78,"[-0.8844983596354723, 0.7156006265431643]",-0.878877922778012,-0.878877922778012
GMM,2,777,test,79,"[0.6346688158810139, -0.6327612642198801]",-0.9232657915115867,-0.9232657915115867
GMM,2,777,test,80,"[0.7417950909584761, 0.6848248317837715]",-0.903167819521212,-0.903167819521212
GMM,2,777,test,81,"[-0.9919674210250378, -0.7250604666769505]",-0.8604501047107558,-0.8604501047107558
GMM,2,777,test,82,"[-0.16603084281086922, 0.36718611419200897]",-0.9840395765531701,-0.9840395765531701
GMM,2,777,test,83,"[0.41636875830590725, -0.2937445007264614]",-0.9746369353829121,-0.9746369353829121
GMM,2,777,test,84,"[0.23268874920904636, 0.07325313612818718]",-0.9942327971422448,-0.9942327971422448
GMM,2,777,test,85,"[-0.4825233668088913, -0.015831567347049713]",-0.9772058915010928,-0.9772058915010928
GMM,2,777,test,86,"[-0.6756559833884239, 0.8767081089317799]",-0.8849123481355154,-0.8849123481355154
GMM,2,777,test,87,"[0.9252940136939287, -0.9634217917919159]",-0.8373278146531606,-0.8373278146531606
GMM,2,777,test,88,"[0.8190698847174644, 0.39283533208072186]",-0.9208960143267114,-0.9208960143267114
