problem,dim,seed,scenario,policy,step,region_index,region_type,source_task_id,posterior_mean,posterior_std,lower_bound,upper_bound,probability_positive,global_compatibility_trust,coverage,status,true_gain,true_useful,region_candidate_index,region_candidate_y,target_top1_y,decision_mode,selected_region_index
GMM,2,42,matching,target_only,3,3,matching,matching::matching_1,0.033631151028116944,0.8263616452512144,-0.7927304942230974,0.8599927962793313,0.5162316164034968,0.42790775401066883,0.8255530020109163,uncertain,0.0,0.0,0,-0.006093624248369944,-0.006093624248369944,target,
GMM,2,42,matching,target_only,3,4,matching,matching::matching_1,0.01651817340959551,0.9721406711431774,-0.9556224977335819,0.9886588445527729,0.5067783201386635,0.42790775401066883,0.21404840563056593,uncertain,0.2744712275640151,1.0,9,-0.28056485181238505,-0.006093624248369944,target,
GMM,2,42,matching,target_only,3,5,matching,matching::matching_1,-0.0010274874750418601,0.9841848644425037,-0.9852123519175456,0.9831573769674619,0.4995835049524489,0.42790775401066883,0.1694225797184717,uncertain,0.0,0.0,0,-0.006093624248369944,-0.006093624248369944,target,
GMM,2,42,matching,target_only,3,6,matching,matching::matching_2,0.016081848518357488,0.9457547946370494,-0.9296729461186919,0.9618366431554068,0.5067833863407715,0.42790775401066883,0.4215778511921861,uncertain,0.044558104417389735,1.0,5,-0.05065172866575968,-0.006093624248369944,target,
GMM,2,42,matching,target_only,3,7,matching,matching::matching_2,-1.422002727734924e-05,0.996996178314815,-0.9970103983420924,0.9969819582875377,0.49999430993795907,0.42790775401066883,1.111128985923585,uncertain,0.0,0.0,0,-0.006093624248369944,-0.006093624248369944,target,
GMM,2,42,matching,target_only,3,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.42790775401066883,0.0,uncertain,0.2645256619782362,1.0,8,-0.27061928622660614,-0.006093624248369944,target,
GMM,2,42,matching,target_only,4,0,matching,matching::matching_0,0.00998449269502044,0.9483781302270516,-0.9383936375320312,0.9583626229220721,0.5041999731713591,0.4317620650953735,1.1448784831944845,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,1,matching,matching::matching_0,0.02300187372539926,0.9427210802480749,-0.9197192065226756,0.9657229539734742,0.5097330055800363,0.4317620650953735,0.4492243608158574,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,2,matching,matching::matching_0,0.023042441232711857,0.9339670853309464,-0.9109246440982346,0.9570095265636582,0.5098415369358816,0.4317620650953735,0.46650675093363975,uncertain,0.08591743812144223,1.0,13,-0.3167710397781354,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,3,matching,matching::matching_1,0.025815665635362785,0.8205049283774382,-0.7946892627420754,0.8463205940128009,0.5125499082422644,0.4317620650953735,0.7842753519103705,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,4,matching,matching::matching_1,0.014245569129491261,0.9721429663442146,-0.9578973972147233,0.9863885354737059,0.505845803182781,0.4317620650953735,0.22173150675093362,uncertain,0.01809594045008095,1.0,7,-0.24894954210677414,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,5,matching,matching::matching_1,-0.006247135175456614,0.9780895547547522,-0.9843366899302088,0.9718424195792956,0.49745194149579125,0.4317620650953735,0.16095145073254813,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,6,matching,matching::matching_2,0.019228717724254496,0.9437667751221048,-0.9245380573978503,0.9629954928463593,0.5081276624639335,0.4317620650953735,0.5524667839701235,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,7,matching,matching::matching_2,-0.019766249261585506,0.8999928107558647,-0.9197590600174502,0.8802265614942791,0.49123886484516827,0.4317620650953735,1.0555725366274058,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,4,8,matching,matching::matching_2,0.013176211850608521,0.9581172299777923,-0.9449410181271838,0.9712934418284007,0.505486157804228,0.4317620650953735,0.17243608158575122,uncertain,0.0,0.0,0,-0.2308536016566932,-0.2308536016566932,target,
GMM,2,42,matching,target_only,5,0,matching,matching::matching_0,-0.3688892460032521,0.900682467327164,-1.269571713330416,0.5317932213239118,0.341062036523318,0.45313765182183774,1.08763455903476,uncertain,-0.06419012639016583,0.0,12,-0.0961559044895928,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,1,matching,matching::matching_0,-0.16061451976901092,0.9329628083291099,-1.093577328098121,0.772348288560099,0.4316577076495234,0.45313765182183774,0.4267631427750646,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,2,matching,matching::matching_0,0.14463342508985885,0.9308560942258511,-0.7862226691359923,1.07548951931571,0.5617378567101149,0.45313765182183774,0.5468872450445275,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,3,matching,matching::matching_1,-0.13458398241282432,0.8166130395160901,-0.9511970219289144,0.6820290571032658,0.43454773638239913,0.45313765182183774,0.7450615843148519,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,4,matching,matching::matching_1,0.49067145492711695,0.8958723917578403,-0.40520093683072334,1.3865438466849573,0.7080518664536666,0.45313765182183774,0.6935521419850619,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,5,matching,matching::matching_1,-0.11476214419270567,0.974809246333816,-1.0895713905265216,0.8600471021411104,0.45314167091195395,0.45313765182183774,0.15290387819592072,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,6,matching,matching::matching_2,-0.20886758764487395,0.9276959158959976,-1.1365635035408717,0.7188283282511236,0.41093261229326367,0.45313765182183774,0.5248434447716173,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,7,matching,matching::matching_2,-0.33128058787731623,0.8686853305568601,-1.1999659184341764,0.5374047426795439,0.35146860257089063,0.45313765182183774,1.0027939097960354,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,5,8,matching,matching::matching_2,-0.1267619611100752,0.9531227622458063,-1.0798847233558815,0.8263608011357311,0.447098086840085,0.45313765182183774,0.16381427750646366,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,matching,target_only,6,0,matching,matching::matching_0,-0.42631502167227003,0.8969836906795474,-1.3232987123518174,0.4706686690072774,0.31729505166460437,0.4691308691308451,1.1852206564205687,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,1,matching,matching::matching_0,-0.09469805565610653,0.9297053115569052,-1.0244033672130117,0.8350072559007986,0.45943463746466345,0.4691308691308451,0.4054249856363113,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,2,matching,matching::matching_0,0.26533613190012617,0.9113832580941819,-0.6460471261940557,1.176719389994308,0.6145262016191251,0.4691308691308451,0.519542882792301,uncertain,0.5355847490928796,1.0,3,-0.5815893714922508,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,3,matching,matching::matching_1,-0.10047706001814308,0.8211074273341565,-0.9215844873522996,0.7206303673160135,0.4513038931904195,0.4691308691308451,0.7078085050991093,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,4,matching,matching::matching_1,0.23956737102061249,0.8195657237419542,-0.5799983527213417,1.0591330947625668,0.6149752464905522,0.4691308691308451,1.4965648537596954,uncertain,0.1892562336171382,1.0,1,-0.23526085601650934,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,5,matching,matching::matching_1,-0.08571353584189231,0.974605030160576,-1.0603185660024683,0.8888914943186836,0.4649594218581514,0.4691308691308451,0.14525868428612465,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,6,matching,matching::matching_2,-0.12798080731541742,0.9220535859758514,-1.0500343932912688,0.794072778660434,0.4448041957313448,0.4691308691308451,0.4986012725330363,uncertain,0.6574709529636107,1.0,9,-0.7034755753629818,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,7,matching,matching::matching_2,-0.22919871912594192,0.8602276202752922,-1.0894263394012342,0.6310289011493503,0.39495032814457753,0.4691308691308451,0.9526542143062336,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,matching,target_only,6,8,matching,matching::matching_2,-0.08329418146860908,0.9529585969719163,-1.0362527784405253,0.8696644155033072,0.4651744492299128,0.4691308691308451,0.1556235636311405,uncertain,0.42842948052171825,1.0,13,-0.4744341029210894,-0.04600462239937114,target,
GMM,2,42,matching,target_only,7,0,matching,matching::matching_0,-0.30942431816979393,0.8749311892803854,-1.1843555074501793,0.5655068711105915,0.361798498941584,0.4783390022675505,1.1259596235995404,uncertain,-0.12850364963713193,0.0,9,-0.15665358979835434,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,1,matching,matching::matching_0,-0.04754424396812767,0.9267210722565383,-0.974265316224666,0.8791768282884107,0.4795417495495326,0.4783390022675505,0.3851537363544958,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,2,matching,matching::matching_0,0.0914477173147634,0.850916351834043,-0.7594686345192796,0.9423640691488064,0.5427918154031343,0.4783390022675505,0.9083890652829645,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,3,matching,matching::matching_1,-0.06093447819899131,0.8232659568974295,-0.8842004350964209,0.7623314786984382,0.4704990081692063,0.4783390022675505,0.6724180798441538,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,4,matching,matching::matching_1,0.2909614894144331,0.8168676495622561,-0.525906160147823,1.1078291389766892,0.6391515021347673,0.4783390022675505,1.4952786966792948,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,5,matching,matching::matching_1,-0.06090420585994858,0.9741206704583625,-1.035024876318311,0.9132164645984139,0.4750734760119597,0.4783390022675505,0.13799575007181844,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,6,matching,matching::matching_2,-0.08259517095719096,0.9197510674357716,-1.0023462383929627,0.8371558964785807,0.46422241524454494,0.4783390022675505,0.474820303994003,uncertain,-0.241973657630912,0.0,10,-0.04318358180457428,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,7,matching,matching::matching_2,-0.1635313306790357,0.8550199007850559,-1.0185512314640914,0.6914885701060202,0.4241608461304271,0.4783390022675505,0.9050215035909219,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,target_only,7,8,matching,matching::matching_2,-0.1721100787945875,0.9352118601566598,-1.1073219389512472,0.7631017813620723,0.4269936850205285,0.4783390022675505,0.2745301188595231,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,matching,fixed,0,0,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.11466002285438147,1.0,28,-0.12054965242978422,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,2,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,3,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,4,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.11466002285438147,1.0,28,-0.12054965242978422,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,5,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.13386280397658373,1.0,11,-0.13975243355198647,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,6,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.09913198174988828,1.0,20,-0.10502161132529103,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,7,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.014663179255596657,1.0,2,-0.0205528088309994,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,0,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.3561224489795638,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,7.0
GMM,2,42,matching,fixed,1,0,matching,matching::matching_0,-0.0008881622372040927,0.9993193413136177,-1.0002075035508218,0.9984311790764135,0.49964543323942523,0.3555555555555299,0.13904050560183856,uncertain,0.192732443874003,1.0,12,-0.25047023907086646,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.3555555555555299,0.0,uncertain,0.0,0.0,0,-0.05773779519686345,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,2,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.3555555555555299,0.0,uncertain,0.36248549152042414,1.0,9,-0.4202232867172876,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,3,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.3555555555555299,0.0,uncertain,0.06316954421649261,1.0,1,-0.12090733941335606,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,4,matching,matching::matching_1,-0.0004440811186020587,0.999829878769819,-1.0002739598884212,0.9993857976512169,0.49982280712741717,0.3555555555555299,0.03476012640045964,uncertain,0.046107567574386124,1.0,14,-0.10384536277124957,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,5,matching,matching::matching_1,-0.0010092752695501285,0.9991209630294162,-1.0001302382989663,0.9981116877598661,0.49959700324184153,0.3555555555555299,0.17954610744039068,uncertain,0.6010532768479724,1.0,7,-0.6587910720448359,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,6,matching,matching::matching_2,-0.00048445212938406213,0.999797538402359,-1.000281990531743,0.9993130862729749,0.4998066924329622,0.3555555555555299,0.041367423154266024,uncertain,0.0,0.0,0,-0.05773779519686345,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,7,matching,matching::matching_2,-0.002099292560664223,0.9961913530723664,-0.9982906456330306,0.9940920605117022,0.49915930213714393,0.3555555555555299,0.7767882792301063,uncertain,0.3246023240059146,1.0,5,-0.38234011920277805,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,1,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.3555555555555299,0.0,uncertain,0.0,0.0,0,-0.05773779519686345,-0.05773779519686345,fixed,3.0
GMM,2,42,matching,fixed,2,0,matching,matching::matching_0,-0.0026920541647038345,0.9990910202036701,-1.001783074368374,0.9963989660389663,0.49892504996427417,0.39119047619045033,0.2413243320884803,uncertain,0.4821912528048596,1.0,21,-0.5196534981077601,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.39119047619045033,0.0,uncertain,0.0,0.0,0,-0.037462245302900474,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,2,matching,matching::matching_0,0.0161471634408174,0.9815308211484429,-0.9653836577076256,0.9976779845892603,0.5065627033971186,0.39119047619045033,0.11490950876185003,uncertain,0.1934319211092787,1.0,24,-0.2308941664121792,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,3,matching,matching::matching_1,0.045212057634288746,0.8444392118183526,-0.7992271541840639,0.8896512694526413,0.5213495385524511,0.39119047619045033,0.9008905486929044,uncertain,0.2748863874108977,1.0,4,-0.3123486327137982,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,4,matching,matching::matching_1,0.0012778869767809211,0.9996218626417847,-0.9983439756650038,1.0008997496185656,0.5005099958542413,0.39119047619045033,0.0815713875323183,uncertain,0.1934319211092787,1.0,24,-0.2308941664121792,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,5,matching,matching::matching_1,0.003271269570884318,0.9978338179146033,-0.994562548343719,1.0011050874854877,0.5013078785076994,0.39119047619045033,0.42911519678253374,uncertain,0.7255025839718412,1.0,13,-0.7629648292747416,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,6,matching,matching::matching_2,-0.010055748283364072,0.9933458334210632,-1.0034015817044273,0.9832900851376991,0.4959615327311353,0.39119047619045033,0.03929905199655272,uncertain,0.0,0.0,0,-0.037462245302900474,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,7,matching,matching::matching_2,-0.01047322417423535,0.9912395642858333,-1.0017127884600685,0.9807663401115979,0.4957849400413559,0.39119047619045033,1.2208560758402758,uncertain,0.7255025839718412,1.0,13,-0.7629648292747416,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,2,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.39119047619045033,0.0,uncertain,0.0,0.0,0,-0.037462245302900474,-0.037462245302900474,fixed,3.0
GMM,2,42,matching,fixed,3,0,matching,matching::matching_0,-0.10194689363546794,0.9984362861929191,-1.1003831798283872,0.8964893925574512,0.459336047420884,0.16099598930480222,0.31723570812984775,uncertain,0.3129209545457038,1.0,5,-0.7541882662548924,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.16099598930480222,0.0,uncertain,0.0,0.0,0,-0.44126731170918865,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,2,matching,matching::matching_0,0.05538715602746227,0.9820347231033102,-0.9266475670758479,1.0374218791307726,0.5224885828040854,0.16099598930480222,0.16546969261706407,uncertain,0.07547628271858886,1.0,11,-0.5167435944277775,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,3,matching,matching::matching_1,0.5774544889418726,0.8271318555573225,-0.24967736661544992,1.404586344499195,0.7574554252440915,0.16099598930480222,1.6030451019821892,uncertain,0.0,0.0,0,-0.44126731170918865,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,4,matching,matching::matching_1,0.028720325598451665,0.9995767677394863,-0.9708564421410347,1.028297093337938,0.5114610265572841,0.16099598930480222,0.12604208560758404,uncertain,0.15456300122478384,1.0,12,-0.5958303129339725,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,5,matching,matching::matching_1,0.07141328073899642,0.9975558118196891,-0.9261425310806927,1.0689690925586854,0.5285352067388025,0.16099598930480222,0.6662058316575696,uncertain,0.3129209545457038,1.0,5,-0.7541882662548924,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,6,matching,matching::matching_2,-0.16023091596816535,0.992029503179408,-1.1522604191475734,0.8317985872112426,0.43584260080085385,0.16099598930480222,0.03733409939672508,uncertain,0.0,0.0,0,-0.44126731170918865,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,7,matching,matching::matching_2,-0.28369921864931263,0.9863372680150957,-1.2700364866644083,0.7026380493657831,0.3868153654343758,0.16099598930480222,1.5530910657856936,uncertain,0.3129209545457038,1.0,5,-0.7541882662548924,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,3,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.16099598930480222,0.0,uncertain,0.0,0.0,0,-0.44126731170918865,-0.44126731170918865,fixed,7.0
GMM,2,42,matching,fixed,4,0,matching,matching::matching_0,1.2225200189163306,0.9156183788062309,0.3069016401100997,2.138138397722561,0.9090921142688605,0.21777029554806032,1.139064241597242,trusted,0.0883273576916028,1.0,21,-0.10388495000327404,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.21777029554806032,0.0,uncertain,0.43508622750960974,1.0,7,-0.450643819821281,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,2,matching,matching::matching_0,0.6182364895367687,0.9678774243980621,-0.34964093486129344,1.5861139139348308,0.7385088182361608,0.21777029554806032,0.3824188451594369,uncertain,0.0,0.0,0,-0.015557592311671233,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,3,matching,matching::matching_1,0.8478260029584435,0.8284881146202508,0.01933788833819261,1.6763141175786944,0.8469267196089159,0.21777029554806032,2.2126371732260846,trusted,0.616739175892709,1.0,19,-0.6322967682043802,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,4,matching,matching::matching_1,0.5016691676966483,0.9893047526465789,-0.48763558494993064,1.4909739203432273,0.693955093693415,0.21777029554806032,0.2992860887675955,uncertain,0.0,0.0,0,-0.015557592311671233,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,5,matching,matching::matching_1,1.1396169571717083,0.9438593766530506,0.19575758051865766,2.083476333824759,0.8863611658660655,0.21777029554806032,1.566248024992818,trusted,0.13625983700939084,1.0,11,-0.15181742932106207,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,6,matching,matching::matching_2,-0.26082491968080124,0.9917639938429819,-1.252588913523783,0.7309390741621806,0.3962787909509203,0.21777029554806032,0.03546739442688883,uncertain,0.43508622750960974,1.0,7,-0.450643819821281,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,7,matching,matching::matching_2,0.3667979649451631,0.9677267607135177,-0.6009287957683547,1.3345247256586807,0.6476673951768432,0.21777029554806032,2.475436512496409,uncertain,0.6669490524683956,1.0,14,-0.6825066447800668,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,4,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.21777029554806032,0.0,uncertain,0.0,0.0,0,-0.015557592311671233,-0.015557592311671233,fixed,6.0
GMM,2,42,matching,fixed,5,0,matching,matching::matching_0,1.1934870902256132,0.9183758668626611,0.275111223362952,2.1118629570882743,0.9031245675221655,0.28669028340079394,1.1913468812841137,trusted,0.07433132021168773,1.0,3,-0.09361416052031607,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,1,matching,matching::matching_0,-0.3448618904205091,0.8551248261552953,-1.1999867165758045,0.5102629357347862,0.3433680511415793,0.28669028340079394,0.933352484918127,uncertain,0.0,0.0,0,-0.019282840308628334,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,2,matching,matching::matching_0,0.6590293922638715,0.9650994749963666,-0.30607008273249514,1.624128867260238,0.7526528564447373,0.28669028340079394,0.36329790290146513,uncertain,0.0,0.0,0,-0.019282840308628334,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,3,matching,matching::matching_1,0.8841077688943159,0.8297833289670488,0.0543244399272671,1.7138910978613646,0.856667950881534,0.28669028340079394,2.20571114622235,trusted,0.2954733560365543,1.0,17,-0.3147561963451826,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,4,matching,matching::matching_1,0.5606472230963503,0.9831756846239882,-0.4225284615276379,1.5438229077203385,0.7157429217272143,0.28669028340079394,0.28432178432921573,uncertain,0.0,0.0,0,-0.019282840308628334,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,5,matching,matching::matching_1,1.1057254440027027,0.9456257539826847,0.160099690020018,2.0513511979853876,0.8788597264141209,0.28669028340079394,1.713158260916403,trusted,0.4662267658341261,1.0,22,-0.4855096061427544,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,6,matching,matching::matching_2,-0.5710813621026811,0.8691829680618809,-1.440264330164562,0.29810160595919977,0.25558004528987655,0.28669028340079394,1.0000829933927033,uncertain,0.0,0.0,0,-0.019282840308628334,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,7,matching,matching::matching_2,0.5328471518858444,0.9318681891165023,-0.39902103723065785,1.4647153410023468,0.7162730504767744,0.28669028340079394,2.4252067724791724,uncertain,0.4662267658341261,1.0,22,-0.4855096061427544,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,5,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.28669028340079394,0.0,uncertain,0.0,0.0,0,-0.019282840308628334,-0.019282840308628334,fixed,0.0
GMM,2,42,matching,fixed,6,0,matching,matching::matching_0,0.6653706567766783,0.8575401870542024,-0.19216953027752415,1.5229108438308807,0.781097782836552,0.2887112887112737,1.9387315625000001,uncertain,-0.11187437102851977,0.0,3,-0.4608840570044565,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,1,matching,matching::matching_0,-0.15591989887711852,0.8481860164519736,-1.004105915329092,0.692266117574855,0.4270743983674472,0.2887112887112737,0.8866848606722205,uncertain,-0.3887291975244206,0.0,2,-0.1840292305085557,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,2,matching,matching::matching_0,0.8385533596305627,0.9568396560238218,-0.11828629639325916,1.7953930156543845,0.8095877513925305,0.2887112887112737,0.34513300775639183,uncertain,-0.3740777304816829,0.0,1,-0.19868069755129336,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,3,matching,matching::matching_1,1.0807585783957012,0.8221609973320608,0.2585975810636404,1.9029195757277622,0.9056667167131462,0.2887112887112737,2.199131420568802,trusted,0.0,0.0,0,-0.5727584280329763,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,4,matching,matching::matching_1,0.7619962410568705,0.9723765968528071,-0.2103803557959366,1.7343728379096777,0.7833752299310455,0.2887112887112737,0.27010569511275495,uncertain,-0.3887291975244206,0.0,2,-0.1840292305085557,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,5,matching,matching::matching_1,1.2822092155131086,0.9362718076528475,0.34593740786026117,2.218481023165956,0.9145759761253348,0.2887112887112737,1.7541880812805226,trusted,-0.11187437102851977,0.0,3,-0.4608840570044565,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,6,matching,matching::matching_2,-0.311862686256073,0.8540893447499619,-1.165952031006035,0.5422266584938888,0.35750323200725376,0.2887112887112737,0.9500788437230682,uncertain,-0.3887291975244206,0.0,2,-0.1840292305085557,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,7,matching,matching::matching_2,0.9807957376361622,0.8798554288050242,0.10094030883113803,1.8606511664411864,0.8675155885462695,0.2887112887112737,2.3774885194627977,trusted,0.0,0.0,0,-0.5727584280329763,-0.5727584280329763,fixed,3.0
GMM,2,42,matching,fixed,6,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.2887112887112737,0.0,uncertain,0.0,0.0,0,-0.5727584280329763,-0.5727584280329763,fixed,3.0
