seed,dimension,relation,control,relation_or_control,shell,panel,method,model_seed,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
71,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Residual,388589970,0.5561548791393132,0.9281401012840823,0.7322090734297747,0.765132874015748,0.46153846153846156,0.002602687079254993,-0.2622777341256061,0.5078125,128,calibrated,oracle_rank,[0.6994126209177728],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,0ddc5349aa3cfde694b34252e41fe25ed1f838f557caf0a7dbfb14c02e9f4083,-0.053940712752246656,False
71,2,output_affine,none,output_affine,0.35,test,Oracle-Value+Residual,388589970,0.043450150378842006,0.9862398048687725,0.9805724684123786,0.9605068897637795,0.9230769230769231,0.002602687079254993,-3.854118860440207,1.0,128,calibrated,oracle_value,[0.720310765830723],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,0ddc5349aa3cfde694b34252e41fe25ed1f838f557caf0a7dbfb14c02e9f4083,-0.5666454415127178,False
71,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Value+Residual,388589970,0.21491672648935664,0.9404143140634342,0.8938610144662149,0.8725393700787402,0.5384615384615384,0.002602687079254993,-1.2596363109775215,0.5078125,128,calibrated,oracle_rank|oracle_value,"[0.2739717728913481, 0.474842419884291]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,0ddc5349aa3cfde694b34252e41fe25ed1f838f557caf0a7dbfb14c02e9f4083,-0.39517886540220315,False
71,2,output_affine,none,output_affine,0.7,test,Target-Only,1055469534,1.1531197268841284,0.9645432025398517,0.6798377128731001,0.7603346456692913,0.8461538461538461,0.1734860715511334,-0.0801555022865739,0.8984375,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,dda094c858ba862263436697868a376ada4757735644536014adf24d492788a2,0.0,False
71,2,output_affine,none,output_affine,0.7,test,Geometry-Prior+Residual,1055469534,0.949921612555713,0.8234225172232592,0.7209245101629739,0.7635334645669292,0.38461538461538464,0.5018977935027641,0.5994347795586263,0.6328125,128,calibrated,geometry,[0.6518414836657617],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,dda094c858ba862263436697868a376ada4757735644536014adf24d492788a2,-0.2031981143284155,False
71,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Residual,1055469534,0.8007396926026472,0.9791168869748417,0.6236094579747299,0.7317913385826772,0.8461538461538461,0.006936065483709476,1.9767055264384363,0.5,128,calibrated,oracle_rank,[0.6994126209177728],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,dda094c858ba862263436697868a376ada4757735644536014adf24d492788a2,-0.35238003428148124,False
71,2,output_affine,none,output_affine,0.7,test,Oracle-Value+Residual,1055469534,0.08836456569972995,0.9999794094346692,0.9251796832082037,0.905388779527559,1.0,0.0,-2.6392741085311786,0.8671875,128,calibrated,oracle_value,[0.720310765830723],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,dda094c858ba862263436697868a376ada4757735644536014adf24d492788a2,-1.0647551611843986,False
71,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Value+Residual,1055469534,0.31436949099552,0.9900841045401297,0.7489642464750047,0.7955216535433071,1.0,0.006936065483709476,1.123821544378019,0.4921875,128,calibrated,oracle_rank|oracle_value,"[0.2739717728913481, 0.474842419884291]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,dda094c858ba862263436697868a376ada4757735644536014adf24d492788a2,-0.8387502358886085,False
71,2,output_affine,none,output_affine,1.0,test,Target-Only,496154075,0.8958212651792457,0.9790570244872405,0.5879761032777879,0.7292076771653543,0.8461538461538461,0.0047132298686903525,0.9788149491984978,0.71875,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,9d6d7f7ae973bf1bff5c01e9cb4697edab8cf6bcc8ae162d63fd869f0d167066,0.0,False
71,2,output_affine,none,output_affine,1.0,test,Geometry-Prior+Residual,496154075,0.8986148883484202,0.6999377743789894,0.5074620032960996,0.6820866141732284,0.07692307692307693,0.2837389662847329,4.936113250804786,0.1171875,128,calibrated,geometry,[0.6518414836657617],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,9d6d7f7ae973bf1bff5c01e9cb4697edab8cf6bcc8ae162d63fd869f0d167066,0.0027936231691745306,False
71,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Residual,496154075,0.5532898382909737,0.9922222134078645,0.842193508514924,0.8329232283464567,0.9230769230769231,0.0047132298686903525,6.711061066444906,0.265625,128,calibrated,oracle_rank,[0.6994126209177728],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,9d6d7f7ae973bf1bff5c01e9cb4697edab8cf6bcc8ae162d63fd869f0d167066,-0.342531426888272,False
71,2,output_affine,none,output_affine,1.0,test,Oracle-Value+Residual,496154075,0.08019674256388667,0.9942212672414619,0.9893105658304339,0.96751968503937,1.0,0.0047132298686903525,-0.5806329459764369,0.609375,128,calibrated,oracle_value,[0.720310765830723],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,9d6d7f7ae973bf1bff5c01e9cb4697edab8cf6bcc8ae162d63fd869f0d167066,-0.815624522615359,False
71,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Value+Residual,496154075,0.2245092122144626,0.9932216998957952,0.9605555301226882,0.9240895669291339,0.9230769230769231,0.0047132298686903525,6.735588710094518,0.28125,128,calibrated,oracle_rank|oracle_value,"[0.2739717728913481, 0.474842419884291]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,output_affine,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,9d6d7f7ae973bf1bff5c01e9cb4697edab8cf6bcc8ae162d63fd869f0d167066,-0.671312052964783,False
71,2,scale_0.7,none,scale_0.7,0.35,test,Target-Only,1663126044,0.3921336130378144,0.9257860543627124,0.9288649056949275,0.8879183070866141,0.46153846153846156,0.0016461022540703342,-2.9622186290445067,1.0,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a4e783eaf1bb97b3583263cff0ec089704340070f13f51133e1066bbdb4a8e4e,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,167654d802a9d794c4741a117ed0e09a1e9deee08805e3d56737fad87449d0a1,0.0,False
71,2,scale_0.7,none,scale_0.7,0.35,test,Geometry-Prior+Residual,1663126044,0.5382660352650301,0.9004930129244239,0.8589601263504852,0.8363681102362205,0.46153846153846156,0.022841788791544377,-0.6452258122990203,0.40625,128,calibrated,geometry,[0.12900895674165258],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a4e783eaf1bb97b3583263cff0ec089704340070f13f51133e1066bbdb4a8e4e,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,167654d802a9d794c4741a117ed0e09a1e9deee08805e3d56737fad87449d0a1,0.14613242222721573,True
71,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Residual,1663126044,0.39023017096240004,0.9279982295889475,0.9217748580845997,0.8841043307086615,0.46153846153846156,0.0016461022540703342,-0.8883599617505171,0.546875,128,calibrated,oracle_rank,[0.13169010819337662],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a4e783eaf1bb97b3583263cff0ec089704340070f13f51133e1066bbdb4a8e4e,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,167654d802a9d794c4741a117ed0e09a1e9deee08805e3d56737fad87449d0a1,-0.0019034420754143744,False
71,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Value+Residual,1663126044,0.038710620779425664,0.9818780846379525,0.998174555942135,0.9869586614173228,0.8461538461538461,0.0016461022540703342,-5.400286074132038,1.0,128,calibrated,oracle_value,[0.13407559135981273],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a4e783eaf1bb97b3583263cff0ec089704340070f13f51133e1066bbdb4a8e4e,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,167654d802a9d794c4741a117ed0e09a1e9deee08805e3d56737fad87449d0a1,-0.35342299225838875,False
71,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Value+Residual,1663126044,0.17392976040535335,0.9279982295889475,0.9788557498626625,0.9435285433070866,0.46153846153846156,0.0016461022540703342,-1.4017281560299946,0.5234375,128,calibrated,oracle_rank|oracle_value,"[0.05694225590470852, 0.08245709255986111]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a4e783eaf1bb97b3583263cff0ec089704340070f13f51133e1066bbdb4a8e4e,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,167654d802a9d794c4741a117ed0e09a1e9deee08805e3d56737fad87449d0a1,-0.21820385263246106,False
71,2,scale_0.7,none,scale_0.7,0.7,test,Target-Only,1403479038,0.5154384252073171,0.9834984458598339,0.7026414576084966,0.7641486220472441,0.6923076923076923,0.0,-2.105334411814331,1.0,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a70cb237f4024160350356a04eacaaac8ce846afc1c247d05d9621d333164827,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,c88bc3c19389c324411a58a9df4eb0e5083a8c8d1186d55b08d47e1923204b70,0.0,False
71,2,scale_0.7,none,scale_0.7,0.7,test,Geometry-Prior+Residual,1403479038,0.7298208628488682,0.9588709664431443,0.5566917689067936,0.6802411417322834,0.5384615384615384,0.0009812153450054605,3.4564355617783775,0.3359375,128,calibrated,geometry,[0.12900895674165258],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a70cb237f4024160350356a04eacaaac8ce846afc1c247d05d9621d333164827,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,c88bc3c19389c324411a58a9df4eb0e5083a8c8d1186d55b08d47e1923204b70,0.21438243764155107,True
71,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Residual,1403479038,0.3039404400669931,0.9721636142749827,0.8910799304156747,0.8726624015748031,0.7692307692307693,0.01758895039802319,-2.241255315059155,0.6953125,128,calibrated,oracle_rank,[0.13169010819337662],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a70cb237f4024160350356a04eacaaac8ce846afc1c247d05d9621d333164827,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,c88bc3c19389c324411a58a9df4eb0e5083a8c8d1186d55b08d47e1923204b70,-0.21149798514032397,False
71,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Value+Residual,1403479038,0.048853807540874115,0.9996687483285437,0.9939399835195019,0.9728100393700787,1.0,0.0,-4.612465931408051,1.0,128,calibrated,oracle_value,[0.13407559135981273],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a70cb237f4024160350356a04eacaaac8ce846afc1c247d05d9621d333164827,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,c88bc3c19389c324411a58a9df4eb0e5083a8c8d1186d55b08d47e1923204b70,-0.466584617666443,False
71,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Value+Residual,1403479038,0.1344586209931578,0.989492902227912,0.9671648965390953,0.9336860236220472,0.8461538461538461,0.004441236858227077,-3.011533611846401,0.6875,128,calibrated,oracle_rank|oracle_value,"[0.05694225590470852, 0.08245709255986111]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,a70cb237f4024160350356a04eacaaac8ce846afc1c247d05d9621d333164827,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,c88bc3c19389c324411a58a9df4eb0e5083a8c8d1186d55b08d47e1923204b70,-0.3809798042141593,False
71,2,scale_0.7,none,scale_0.7,1.0,test,Target-Only,1796681854,0.7421196789129716,0.9194074875424117,0.6386250228895807,0.73314468503937,0.6153846153846154,0.1813466885819774,-1.6448832909098603,1.0,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,de71505f072dbf7ba808dc3f982432050069d31c529f2412b5e8a5eadb704f40,0.0,False
71,2,scale_0.7,none,scale_0.7,1.0,test,Geometry-Prior+Residual,1796681854,0.8948866627430853,0.9591841565366003,0.6441585790148325,0.7522145669291339,0.5384615384615384,0.0,1.6448074261766616,0.71875,128,calibrated,geometry,[0.12900895674165258],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,de71505f072dbf7ba808dc3f982432050069d31c529f2412b5e8a5eadb704f40,0.15276698383011367,True
71,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Residual,1796681854,0.27199694749016246,0.9931792475855079,0.8910856528108404,0.8767224409448819,0.8461538461538461,0.0,-2.4588091044593483,0.8359375,128,calibrated,oracle_rank,[0.13169010819337662],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,de71505f072dbf7ba808dc3f982432050069d31c529f2412b5e8a5eadb704f40,-0.47012273142280914,False
71,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Value+Residual,1796681854,0.06304063272188722,1.0,0.984166132576451,0.9571850393700787,1.0,0.0,-4.160953716660259,1.0,128,calibrated,oracle_value,[0.13407559135981273],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,de71505f072dbf7ba808dc3f982432050069d31c529f2412b5e8a5eadb704f40,-0.6790790461910844,False
71,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Value+Residual,1796681854,0.1237367072636645,0.9984271156517336,0.9477659769273026,0.9175688976377953,0.9230769230769231,0.0,-3.221488614331511,0.8046875,128,calibrated,oracle_rank|oracle_value,"[0.05694225590470852, 0.08245709255986111]",b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_0.7,8516b10c88d729506e130c62cc8e9039257c99733bb855240b0bf35960e91195,500bf6fc01b6a791b5d816496d8c6623fd7c903cff45f79cb73362c4cf6fe1ec,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,9a072337cc963378de919f4a350395a2d79c0714a91006747ff5718b003f2ef8,de71505f072dbf7ba808dc3f982432050069d31c529f2412b5e8a5eadb704f40,-0.6183829716493071,False
71,2,scale_1.5,none,scale_1.5,0.35,test,Target-Only,1296622904,1.0470353956757585,0.927263608225718,0.4660490294817798,0.6434547244094488,0.46153846153846156,0.004911831099380611,-1.3613935517834945,1.0,128,target_only,none,[],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_1.5,e21f3bb1c5e4b979cb06498229df487f350c6cec42b54b272fbf9f5c16957a94,5a464cf2ba8b4dd84cab36b42f9820d15bc718cf762477c23006ab49cc4dcde3,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,9f374b61d381c7eab7d1a5ab8001fb59d9120e85264b53e1c865e417ec414a21,0.0,False
71,2,scale_1.5,none,scale_1.5,0.35,test,Geometry-Prior+Residual,1296622904,1.1375587214476186,0.8725095555348249,0.39565784654825126,0.6114665354330708,0.46153846153846156,0.111253376904479,-1.0707464703499958,0.6875,128,calibrated,geometry,[0.542462414190414],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_1.5,e21f3bb1c5e4b979cb06498229df487f350c6cec42b54b272fbf9f5c16957a94,5a464cf2ba8b4dd84cab36b42f9820d15bc718cf762477c23006ab49cc4dcde3,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,9f374b61d381c7eab7d1a5ab8001fb59d9120e85264b53e1c865e417ec414a21,0.09052332577186006,True
71,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Residual,1296622904,2.0581627876769977,0.9305878999119499,0.7112250503570774,0.7645177165354331,0.5384615384615384,0.0010853477798019305,-0.005905252595325899,0.6484375,128,calibrated,oracle_rank,[0.4934963060188873],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_1.5,e21f3bb1c5e4b979cb06498229df487f350c6cec42b54b272fbf9f5c16957a94,5a464cf2ba8b4dd84cab36b42f9820d15bc718cf762477c23006ab49cc4dcde3,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,9f374b61d381c7eab7d1a5ab8001fb59d9120e85264b53e1c865e417ec414a21,1.0111273920012391,True
71,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Value+Residual,1296622904,0.6883029100203355,0.9938545429235565,0.8570774583409632,0.8447342519685039,0.8461538461538461,0.0010853477798019305,-1.8196820212899416,0.875,128,calibrated,oracle_value,[0.5401191315534153],b7398ab8fd47ea1854516717a28dbe17740bc70b3c907689fceb0a8b45b306ed,scale_1.5,e21f3bb1c5e4b979cb06498229df487f350c6cec42b54b272fbf9f5c16957a94,5a464cf2ba8b4dd84cab36b42f9820d15bc718cf762477c23006ab49cc4dcde3,28cf511796e63e8edaba88cfce3c30f8868cf5b1e4007a0dc33020b9808354bc,cbb2ee804aded8b2f94e6b9aeb1f8aa2b8e3e0590f1d0b2c08a3e42d85503665,9f374b61d381c7eab7d1a5ab8001fb59d9120e85264b53e1c865e417ec414a21,-0.35873248565542304,False
