problem,dim,seed,method,initial_best_y,final_best_y,known_optimum_y,final_normalized_regret,auc_normalized_regret,total_improvement,trace_points
Ackley,2,42,Target-Only,8.110079754966062,0.37082906096162604,4.440892098500626e-16,0.04572446537711976,10.037711452430145,7.739250694004436,21
Ackley,2,42,Geometry-Only,8.110079754966062,0.03197045243007368,4.440892098500626e-16,0.00394206387557369,4.9926693473365376,8.078109302535989,21
Ackley,2,42,Local-Rank-No-Reliability,8.110079754966062,0.5801114863165258,4.440892098500626e-16,0.07152968945358452,6.072377612111543,7.529968268649537,21
Ackley,2,42,Local-Rank+Reliability,8.110079754966062,0.5801114863165258,4.440892098500626e-16,0.07152968945358452,6.072377612111543,7.529968268649537,21
Ackley,2,101,Target-Only,7.644197546020068,0.3102865594293829,4.440892098500626e-16,0.040591122555556185,5.728305567119952,7.333910986590686,21
Ackley,2,101,Geometry-Only,7.644197546020068,0.12276699748432351,4.440892098500626e-16,0.016060155005837257,3.9998683159281754,7.521430548535745,21
Ackley,2,101,Local-Rank-No-Reliability,7.644197546020068,0.12276699748432351,4.440892098500626e-16,0.016060155005837257,3.9998683159281754,7.521430548535745,21
Ackley,2,101,Local-Rank+Reliability,7.644197546020068,0.12276699748432351,4.440892098500626e-16,0.016060155005837257,3.9998683159281754,7.521430548535745,21
Ackley,2,2026,Target-Only,6.955717380797958,0.6961212455004007,4.440892098500626e-16,0.10007900082630174,12.116520041308137,6.259596135297558,21
Ackley,2,2026,Geometry-Only,6.955717380797958,0.3144216140563221,4.440892098500626e-16,0.04520333372432841,8.885570521195717,6.641295766741637,21
Ackley,2,2026,Local-Rank-No-Reliability,6.955717380797958,0.3144216140563221,4.440892098500626e-16,0.04520333372432841,8.885570521195717,6.641295766741637,21
Ackley,2,2026,Local-Rank+Reliability,6.955717380797958,0.3144216140563221,4.440892098500626e-16,0.04520333372432841,8.885570521195717,6.641295766741637,21
Ackley,2,777,Target-Only,5.059346614360837,0.4035370464914796,4.440892098500626e-16,0.07976070375294088,7.256959584819402,4.655809567869358,21
Ackley,2,777,Geometry-Only,5.059346614360837,0.575806016941613,4.440892098500626e-16,0.11381035157923369,13.011206729104188,4.483540597419225,21
Ackley,2,777,Local-Rank-No-Reliability,5.059346614360837,0.13562332768849972,4.440892098500626e-16,0.026806490645162682,11.856470078554755,4.923723286672338,21
Ackley,2,777,Local-Rank+Reliability,5.059346614360837,0.13562332768849972,4.440892098500626e-16,0.026806490645162682,11.856470078554755,4.923723286672338,21
Ackley,2,999,Target-Only,4.369844848220058,0.14200558930948093,4.440892098500626e-16,0.03249671195244443,4.466709821159478,4.227839258910578,21
Ackley,2,999,Geometry-Only,4.369844848220058,0.5253549255155225,4.440892098500626e-16,0.12022278679516772,4.938609843245197,3.8444899227045357,21
Ackley,2,999,Local-Rank-No-Reliability,4.369844848220058,0.29203199520585743,4.440892098500626e-16,0.06682891620850305,4.805125166778535,4.077812853014201,21
Ackley,2,999,Local-Rank+Reliability,4.369844848220058,0.29203199520585743,4.440892098500626e-16,0.06682891620850305,4.805125166778535,4.077812853014201,21
Ackley,2,1234,Target-Only,7.33139659766344,0.3643256101138381,4.440892098500626e-16,0.04969388918749129,4.987219489034314,6.967070987549603,21
Ackley,2,1234,Geometry-Only,7.33139659766344,0.3240590256950715,4.440892098500626e-16,0.04420154078124086,4.606160549828065,7.007337571968369,21
Ackley,2,1234,Local-Rank-No-Reliability,7.33139659766344,0.3240590256950715,4.440892098500626e-16,0.04420154078124086,4.703327988784002,7.007337571968369,21
Ackley,2,1234,Local-Rank+Reliability,7.33139659766344,0.3240590256950715,4.440892098500626e-16,0.04420154078124086,4.703327988784002,7.007337571968369,21
Ackley,2,5678,Target-Only,3.3193480776744733,0.36675103858031166,4.440892098500626e-16,0.11048887612812697,7.127378361621678,2.9525970390941616,21
Ackley,2,5678,Geometry-Only,3.3193480776744733,0.36675103858031166,4.440892098500626e-16,0.11048887612812697,10.482518769764708,2.9525970390941616,21
Ackley,2,5678,Local-Rank-No-Reliability,3.3193480776744733,0.25447420522328246,4.440892098500626e-16,0.07666391088504525,8.366695288754531,3.064873872451191,21
Ackley,2,5678,Local-Rank+Reliability,3.3193480776744733,0.25447420522328246,4.440892098500626e-16,0.07666391088504525,8.366695288754531,3.064873872451191,21
Ackley,2,8888,Target-Only,6.504181791861232,0.3718088117402414,4.440892098500626e-16,0.05716457867236894,3.5645065233908153,6.132372980120991,21
Ackley,2,8888,Geometry-Only,6.504181791861232,0.47434403138160564,4.440892098500626e-16,0.07292908571146614,3.6354468050667528,6.0298377604796265,21
Ackley,2,8888,Local-Rank-No-Reliability,6.504181791861232,0.47434403138160564,4.440892098500626e-16,0.07292908571146614,3.6354468050667528,6.0298377604796265,21
Ackley,2,8888,Local-Rank+Reliability,6.504181791861232,0.47434403138160564,4.440892098500626e-16,0.07292908571146614,3.6354468050667528,6.0298377604796265,21
GMM,5,42,Target-Only,-0.0011763333128723245,-0.0011763333128723245,-1.0000051084774053,1.0,20.0,0.0,21
GMM,5,42,Geometry-Only,-0.0011763333128723245,-0.32690120373944864,-1.0000051084774053,0.6738931851728831,18.25063280155927,0.32572487042657633,21
GMM,5,42,Local-Rank-No-Reliability,-0.0011763333128723245,-0.17331068308425304,-1.0000051084774053,0.82766380579792,18.671038394482355,0.17213434977138073,21
GMM,5,42,Local-Rank+Reliability,-0.0011763333128723245,-0.17331068308425304,-1.0000051084774053,0.82766380579792,18.671038394482355,0.17213434977138073,21
