problem,dim,seed,n_init,target_only_r2,match_partial_corr,match_delta_r2,rand_partial_corr,rand_delta_r2,wrong_partial_corr,wrong_delta_r2,method,top1_true_y,top1_regret_pool,top1_improvement,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle,top3_mean_regret_pool
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Source-Region,10.516036393530264,7.234617918410244,0.0,0.0,0.0,584,7.297325485747715
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Random-Region,9.854419301530257,6.573000826410237,0.0,0.0,0.0,740,6.969333761897113
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Wrong-Source,10.898798957587275,7.617380482467254,0.0,0.0,0.0,427,7.3964872090990585
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Oracle-Target-Region,8.754929380490656,5.473510905370636,0.443239907560498,0.0,0.0,326,5.547003248504515
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Hard-Filter,10.107330961210126,6.825912486090106,0.0,0.0,0.0,267,7.45536131432433
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Target-Only,10.37020049380571,6.126048951133209,0.0,0.0,0.0,736,6.267558010347084
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Source-Region,11.29261655430682,7.048465011634319,0.0,0.0,0.0,421,5.4572209432287835
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Random-Region,10.785643002634293,6.541491459961792,0.0,0.0,0.0,628,5.843427813965597
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Wrong-Source,10.029299671058755,5.785148128386254,0.0,0.0,0.0,385,5.6287762257525955
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Oracle-Target-Region,7.605526258012686,3.361374715340185,1.9141762409791436,1.0,1.0,268,3.8498281390881974
Ackley,5,2026,12,0.011928078198598535,0.2096756464309273,0.043439472146961866,-0.013821226594727983,0.0001887477278837979,0.10307933501577848,0.010498609309870344,Hard-Filter,10.37020049380571,6.126048951133209,0.0,0.0,0.0,230,6.019203160694692
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Target-Only,9.603894559600523,4.8976510707238,0.0,0.0,0.0,576,5.557694367119753
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Source-Region,7.49970753362434,2.7934640447476173,0.00870497342472909,1.0,1.0,555,3.7836591627217473
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Random-Region,9.510387083426437,4.804143594549714,0.0,0.0,0.0,228,3.55372014158902
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Wrong-Source,9.603894559600523,4.8976510707238,0.0,0.0,0.0,284,4.73441638989785
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Oracle-Target-Region,7.142433633410546,2.436190144533823,0.36597887363852344,1.0,1.0,142,2.3250155955558993
Ackley,5,777,12,5.741109759227481e-05,0.23778447884427759,0.05653821227205946,0.13642110381032918,0.01860964910310603,0.0778874891917868,0.006066112690417569,Hard-Filter,10.578053982782992,5.871810493906269,0.0,0.0,0.0,708,4.534536128314972
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Target-Only,7.584376040684649,3.6410459424962407,0.0,1.0,1.0,655,5.354305047519857
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Source-Region,7.584376040684649,3.6410459424962407,0.0,1.0,1.0,557,5.1646409710834735
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Random-Region,7.172436039523163,3.2291059413347543,0.0,1.0,1.0,409,3.4762260279347
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Wrong-Source,7.584376040684649,3.6410459424962407,0.0,1.0,1.0,510,4.1285367888068265
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Oracle-Target-Region,7.194057356918094,3.2507272587296856,0.0,1.0,1.0,217,3.558949294958032
Ackley,5,999,12,0.001972334943414311,0.21694449273634175,0.04697208515625095,0.13546279096607863,0.018313975059275678,0.09224350467156553,0.008492081823993303,Hard-Filter,7.584376040684649,3.6410459424962407,0.0,1.0,1.0,748,5.354305047519857
