problem,dim,seed,n_init,target_only_r2_oos,match_partial_corr,match_corr_pval,match_delta_r2_oos,match_perm_pval,rand_partial_corr,rand_delta_r2_oos,wrong_partial_corr,wrong_delta_r2_oos,method,top1_true_y,top1_raw_regret,top1_normalized_regret,top1_signed_improvement,top1_positive_improvement,is_improved,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Random-Region,8.293162112120491,3.7622888868099196,0.48470345576226026,-0.11100698043647306,0.0,0.0,0.0,0.0,230
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Wrong-Source,8.93640409757074,4.405530872260169,0.5675736506407497,-0.7542489658867222,0.0,0.0,0.0,0.0,153
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Oracle-Target-Region,7.913737063040651,3.3828638377300795,0.43582134223383806,0.26841806864336704,0.26841806864336704,1.0,0.0,1.0,96
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Hard-Filter,9.640081018463112,5.109207793152541,0.6582298032005495,-1.457925886779094,0.0,0.0,0.0,0.0,426
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Target-Only,10.19874836460112,5.720804970275104,0.7465611126228374,-0.8252216590149359,0.0,0.0,0.0,0.0,547
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Source-Region,10.19874836460112,5.720804970275104,0.7465611126228374,-0.8252216590149359,0.0,0.0,0.0,0.0,547
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Random-Region,10.19874836460112,5.720804970275104,0.7465611126228374,-0.8252216590149359,0.0,0.0,0.0,0.0,547
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Wrong-Source,11.415240395023806,6.937297000697791,0.9053124856285671,-2.041713689437623,0.0,0.0,0.0,0.0,747
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Oracle-Target-Region,7.191670341632374,2.713726947306359,0.35413949953937796,2.181856363953809,2.181856363953809,1.0,1.0,1.0,210
Ackley,5,999,12,0.0,0.09772072119728241,0.0019868461636332047,0.0,1.0,0.0,0.0,0.014234454238391666,-0.0002277891923826436,Hard-Filter,10.19874836460112,5.720804970275104,0.7465611126228374,-0.8252216590149359,0.0,0.0,0.0,0.0,547
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Target-Only,9.372788772500654,4.417532199144217,0.6114740952834011,-0.4269053564675769,0.0,0.0,0.0,0.0,599
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Source-Region,8.726838976486734,3.7715824031302976,0.5220618285901042,0.21904443954634267,0.21904443954634267,1.0,0.0,1.0,192
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Random-Region,11.59520011720051,6.639943543844074,0.9190999155572573,-2.649316701167434,0.0,0.0,0.0,0.0,745
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Wrong-Source,10.808309982571624,5.853053409215187,0.8101787099002062,-1.8624265665385469,0.0,0.0,0.0,0.0,426
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Oracle-Target-Region,7.860005975370225,2.9047494020137883,0.4020749442336765,1.085877440662852,1.085877440662852,1.0,1.0,1.0,155
Ackley,5,1234,12,0.02122008800686781,0.07724652744702229,0.014601252213713334,-0.2105025409370933,0.68,-0.009269688698997327,-0.0006432465698270606,0.0703884888070962,-0.0922484436703348,Hard-Filter,10.475452301399859,5.520195728043422,0.764104603300131,-1.529568885366782,0.0,0.0,0.0,0.0,599
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Target-Only,10.792025990990675,6.813087645725714,0.8488287229359076,-4.099068043011522,0.0,0.0,0.0,0.0,940
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Source-Region,8.953392313621226,4.974453968356265,0.6197570952888483,-2.260434365642073,0.0,0.0,0.0,0.0,637
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Random-Region,11.136634149967666,7.157695804702705,0.8917627520733789,-4.443676201988513,0.0,0.0,0.0,0.0,671
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Wrong-Source,11.605464687420572,7.626526342155611,0.9501733945122984,-4.912506739441419,0.0,0.0,0.0,0.0,870
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Oracle-Target-Region,8.479939755301354,4.501001410036393,0.5607706046774262,-1.786981807322201,0.0,0.0,0.0,0.0,506
Ackley,5,5678,12,-0.002817235145939012,0.06577855801436867,0.0376441061105286,0.00434575435224982,0.0,0.08859417119617033,-0.6130900566542572,0.04281672173575788,-0.0013900511250688474,Hard-Filter,7.7160837227840435,3.737145377519082,0.4656033362810876,-1.0231257748048908,0.0,0.0,0.0,1.0,940
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Target-Only,11.760052570021097,6.680507874893577,0.9294172645780667,-5.437180599736843,0.0,0.0,0.0,0.0,183
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Source-Region,11.717876420517275,6.6383317253897545,0.9235495607692596,-5.395004450233021,0.0,0.0,0.0,0.0,447
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Random-Region,8.689939606336827,3.6103949112093066,0.5022916558535127,-2.367067636052573,0.0,0.0,0.0,0.0,38
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Wrong-Source,9.873805650356868,4.794260955229348,0.6669955317961022,-3.550933680072614,0.0,0.0,0.0,0.0,23
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Oracle-Target-Region,7.178428178865369,2.0988834837378487,0.2920045275981043,-0.855556208581115,0.0,0.0,1.0,1.0,18
Ackley,5,8888,12,0.017314526611094117,0.03464908189122165,0.2739069050108074,0.00012082886888442612,0.12,0.1145308898903328,0.01131740650694324,0.17006337708380231,0.022367268759643566,Hard-Filter,8.502506068627845,3.422961373500325,0.476215200414794,-2.179634098343591,0.0,0.0,0.0,0.0,184
