dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,baseline,metric,baseline_value,method_value,delta,delta_mean,ci_low,ci_high,seed_win_rate,n_seed_units,n_pair_units
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,pairwise_accuracy,0.8655265748031497,0.921751968503937,0.056225393700787385,0.08376906988188973,0.059883273868110154,0.10906819020669284,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,ndcg_at_top,0.9446579650511048,0.9975101612760456,0.05285219622494086,0.08209931999467714,0.05179045750959441,0.11486329096160139,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,normalized_top1_regret,0.0171272972520604,0.0171272972520604,0.0,0.10899261686715872,0.042929875965576125,0.18253233055601806,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,standardized_rmse,0.9400594836830376,0.1129061311996312,0.8271533524834064,0.9929202365051448,0.8820404570632258,1.1312404712510957,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,spearman,0.8932487181834828,0.9515942592931697,0.058345541109686816,0.1028886650796558,0.06230829976194846,0.1477204838857351,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,precision_at_top,0.5384615384615384,0.9230769230769232,0.3846153846153848,0.4903846153846155,0.375,0.6057692307692308,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,mean_negative_log_likelihood,-1.172368065994129,-3.189404451253649,-2.01703638525952,-2.493094617689951,-2.7694020896812503,-2.261536939796345,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,geometry,interval_coverage_95,0.859375,0.8203125,-0.0390625,0.126953125,0.032177734375,0.23046875,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,pairwise_accuracy,0.8655265748031497,0.8480561023622047,-0.017470472440944906,0.035525344488188976,0.008504167691929129,0.061935593011811,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,ndcg_at_top,0.9446579650511048,0.9994015981661236,0.05474363311501884,0.07950142021891099,0.04953094602843634,0.11176854314450813,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,normalized_top1_regret,0.0171272972520604,0.0,0.0171272972520604,0.10451318195052768,0.037514761520673796,0.17828339241681013,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,standardized_rmse,0.9400594836830376,0.4006086707748661,0.5394508129081714,0.7345314186479328,0.6408082075898033,0.8287078962700796,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,spearman,0.8932487181834828,0.8492663889397546,-0.043982329243728246,0.038764935451382584,-0.0007883493465024471,0.07916146882439123,0.625,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,precision_at_top,0.5384615384615384,1.0,0.46153846153846156,0.48076923076923084,0.3653846153846154,0.5961538461538463,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,mean_negative_log_likelihood,-1.172368065994129,1.748836014962598,2.921204080956727,1.746305402623514,0.4266422355579078,3.468059441311271,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,geometry,interval_coverage_95,0.859375,0.46875,-0.390625,-0.2470703125,-0.396484375,-0.12497558593750013,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,pairwise_accuracy,0.8105314960629921,0.8655265748031497,0.05499507874015752,0.032941683070866146,0.012240480437992132,0.05498354453740157,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,ndcg_at_top,0.8618619014536087,0.9446579650511048,0.08279606359749603,0.036921540385064164,0.0016745490563820867,0.07659524621971198,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,normalized_top1_regret,0.2007903879597764,0.0171272972520604,0.18366309070771603,0.08743588933914884,-0.016264895386649734,0.19875994960103455,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,standardized_rmse,1.3061871877530014,0.9400594836830376,0.36612770406996376,0.2996815358846183,0.19213441987684038,0.3978339309641206,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,spearman,0.8091352316425562,0.8932487181834828,0.08411348654092665,0.060288294268448936,0.017644933963559744,0.10779495728232001,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,precision_at_top,0.3846153846153846,0.5384615384615384,0.15384615384615385,0.0673076923076923,-0.03846153846153848,0.14447115384615258,0.625,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,mean_negative_log_likelihood,-0.707090515448423,-1.172368065994129,-0.46527755054570585,0.1715542594837701,-0.09439322786247088,0.4579587427950252,0.5,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,target_only,interval_coverage_95,0.8046875,0.859375,0.0546875,-0.17578125,-0.2851806640625,-0.0693359375,0.125,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,pairwise_accuracy,0.8105314960629921,0.7914616141732284,-0.019069881889763773,0.03321850393700787,0.004705954724409488,0.060611851008858235,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,ndcg_at_top,0.8618619014536087,0.998915111531518,0.13705321007790927,0.11065194561880021,0.0670509088116737,0.15437416585715588,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,normalized_top1_regret,0.2007903879597764,0.0,0.2007903879597764,0.18132301723972272,0.0615462152744864,0.3088243064323871,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,standardized_rmse,1.3061871877530014,0.9520695045095644,0.35411768324343695,0.42520545004472554,0.3288804196113047,0.5207845695608153,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,spearman,0.8091352316425562,0.7426753341878777,-0.06645989745467851,0.046555976469511026,-0.005487061664530349,0.10102459485442221,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,precision_at_top,0.3846153846153846,1.0,0.6153846153846154,0.5,0.38461538461538464,0.6156249999999988,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,mean_negative_log_likelihood,-0.707090515448423,2.464137767105865,3.171228282554288,2.940365768064753,1.750126220245782,4.572120766594077,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,rank,target_only,interval_coverage_95,0.8046875,0.4765625,-0.328125,-0.427734375,-0.5537109375,-0.32712402343750013,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,pairwise_accuracy,0.8105314960629921,0.921751968503937,0.1112204724409449,0.11671075295275588,0.08788908710629915,0.14256274606299207,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,ndcg_at_top,0.8618619014536087,0.9975101612760456,0.1356482598224369,0.1190208603797413,0.07461044261099181,0.1643758135594211,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,normalized_top1_regret,0.2007903879597764,0.0171272972520604,0.18366309070771603,0.19642850620630753,0.07930574512878523,0.3206528392761667,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,standardized_rmse,1.3061871877530014,0.1129061311996312,1.1932810565533702,1.2926017723897631,1.1153863850101997,1.4722860231937134,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,spearman,0.8091352316425562,0.9515942592931697,0.14245902765061347,0.16317695934810472,0.10629205960446801,0.2179977732729811,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,precision_at_top,0.3846153846153846,0.9230769230769232,0.5384615384615387,0.5576923076923077,0.451923076923077,0.6634615384615385,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,mean_negative_log_likelihood,-0.707090515448423,-3.189404451253649,-2.4823139358052257,-2.321540358206181,-2.4099061690637855,-2.225537411762261,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,value,target_only,interval_coverage_95,0.8046875,0.8203125,0.015625,-0.048828125,-0.072265625,-0.0244140625,0.125,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,pairwise_accuracy,0.8105314960629921,0.8480561023622047,0.037524606299212615,0.06846702755905512,0.039258196973425225,0.09628906249999998,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,ndcg_at_top,0.8618619014536087,0.9994015981661236,0.13753969671251487,0.11642296060397515,0.07258052311985592,0.16088394292467884,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,normalized_top1_regret,0.2007903879597764,0.0,0.2007903879597764,0.19194907128967653,0.07800759016046648,0.30998985475235374,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,standardized_rmse,1.3061871877530014,0.4006086707748661,0.9055785169781352,1.0342129545325511,0.8804833481097082,1.1659837203621408,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,spearman,0.8091352316425562,0.8492663889397546,0.040131157297198405,0.09905322971983152,0.0485202422575993,0.15125864081670018,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,precision_at_top,0.3846153846153846,1.0,0.6153846153846154,0.5480769230769231,0.4423076923076924,0.653846153846154,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,mean_negative_log_likelihood,-0.707090515448423,1.748836014962598,2.455926530411021,1.9178596621072845,0.743696697714277,3.5399454643008488,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,0.7,dual,target_only,interval_coverage_95,0.8046875,0.46875,-0.3359375,-0.4228515625,-0.5459716796875,-0.3125,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,pairwise_accuracy,0.8468257874015748,0.906126968503937,0.059301181102362266,0.06340735728346455,0.03141878383366141,0.0937196265994094,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,ndcg_at_top,0.9152913102294118,0.9965809092420512,0.08128959901263944,0.08025622506236102,0.05074412826325421,0.11426701186554916,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,normalized_top1_regret,0.0483472792168941,0.0,0.0483472792168941,0.07562015652997366,0.029394729834551377,0.1249381671285439,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,standardized_rmse,0.5829290343281548,0.358412645245964,0.2245163890821908,0.1745403549899588,0.09941236000436555,0.2399265589567471,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,spearman,0.8538156930965024,0.932584462552646,0.07876876945614364,0.08763776666361471,0.04308809770417503,0.13407775733611044,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,precision_at_top,0.6923076923076923,0.9230769230769232,0.23076923076923095,0.40384615384615397,0.31730769230769246,0.4903846153846155,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,mean_negative_log_likelihood,-0.1567773616386764,1.7073322013244072,1.8641095629630837,1.3016505580178994,0.6204775341423967,1.9938848475689754,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,geometry,interval_coverage_95,0.6875,0.46875,-0.21875,-0.1171875,-0.203125,-0.03513183593750013,0.25,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,pairwise_accuracy,0.8468257874015748,0.9585383858267716,0.11171259842519687,0.12732221948818895,0.0857990895669291,0.1703397976131889,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,ndcg_at_top,0.9152913102294118,0.9983743493885184,0.08308303915910664,0.08540251533541597,0.05683574569565211,0.11886758749533498,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,normalized_top1_regret,0.0483472792168941,0.0,0.0483472792168941,0.0791848574125125,0.03164345009578009,0.129967307716294,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,standardized_rmse,0.5829290343281548,0.0972533056122906,0.4856757287158642,0.49038502470681267,0.39283633560632686,0.5733084280744385,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,spearman,0.8538156930965024,0.9845094762863944,0.130693783189892,0.13971656976744184,0.08040394387474827,0.20413450203717257,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,precision_at_top,0.6923076923076923,1.0,0.3076923076923077,0.4711538461538462,0.37500000000000006,0.5673076923076923,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,mean_negative_log_likelihood,-0.1567773616386764,-1.3321873068215808,-1.1754099451829045,-1.2652089772650799,-2.407075854006179,0.2474257013331242,0.125,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,geometry,interval_coverage_95,0.6875,0.6328125,-0.0546875,0.033203125,-0.1054931640625,0.17387695312499973,0.375,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,pairwise_accuracy,0.8468257874015748,0.9469734251968503,0.10014763779527558,0.11237389271653546,0.07453632504921265,0.14985236220472442,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,ndcg_at_top,0.9152913102294118,0.9990119992957928,0.08372068906638097,0.08321269196655032,0.0548362016186934,0.11631800951377043,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,normalized_top1_regret,0.0483472792168941,0.0,0.0483472792168941,0.07588017995470536,0.029394729834551377,0.12547162524666022,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,standardized_rmse,0.5829290343281548,0.1590130485367953,0.4239159857913595,0.4206455242084783,0.3381774426894572,0.48825237560652646,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,spearman,0.8538156930965024,0.973625480681194,0.11980978758469163,0.1314248191723128,0.07597591873054388,0.19220003562190982,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,precision_at_top,0.6923076923076923,1.0,0.3076923076923077,0.44230769230769235,0.3653846153846154,0.5192307692307694,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,mean_negative_log_likelihood,-0.1567773616386764,1.3284032030494894,1.4851805646881657,0.7438401662692777,-0.45387633639458147,2.3035562040373128,0.5,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,geometry,interval_coverage_95,0.6875,0.4765625,-0.2109375,-0.130859375,-0.2236328125,-0.030249023437500133,0.375,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,pairwise_accuracy,0.7646407480314961,0.8468257874015748,0.0821850393700787,0.050212229330708694,0.01822404035433077,0.08473871186023624,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,ndcg_at_top,0.809824548059532,0.9152913102294118,0.10546676216987982,0.10765635623952449,-0.006752576251403908,0.22805325955826786,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,normalized_top1_regret,0.2046301770358838,0.0483472792168941,0.15628289781898969,0.10322411936862133,-0.035667185033006116,0.26286901305989746,0.5,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,standardized_rmse,1.0018930161492754,0.5829290343281548,0.4189639818211206,0.26799700844699803,0.20989445441628676,0.32699493541125557,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,spearman,0.7089647042666178,0.8538156930965024,0.14485098882988456,0.09810974981688338,0.04264638244483617,0.1625324388275956,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,precision_at_top,0.2307692307692307,0.6923076923076923,0.46153846153846156,0.16346153846153844,-0.009615384615384637,0.3173076923076923,0.75,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,mean_negative_log_likelihood,0.2016694278952725,-0.1567773616386764,-0.35844678953394893,0.21953586174150475,-0.11854407221129046,0.573336989660876,0.625,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,target_only,interval_coverage_95,0.78125,0.6875,-0.09375,-0.173828125,-0.2724609375,-0.0869140625,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,pairwise_accuracy,0.7646407480314961,0.906126968503937,0.14148622047244097,0.11361958661417325,0.07698580524114183,0.1413355068897638,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,ndcg_at_top,0.809824548059532,0.9965809092420512,0.18675636118251926,0.1879125813018855,0.07737643560992757,0.31325435854363587,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,normalized_top1_regret,0.2046301770358838,0.0,0.2046301770358838,0.178844275898595,0.041237009099930985,0.33353279685998655,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,standardized_rmse,1.0018930161492754,0.358412645245964,0.6434803709033114,0.4425373634369568,0.34607140212452764,0.5352763571188507,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,spearman,0.7089647042666178,0.932584462552646,0.2236197582860282,0.1857475164804981,0.12123664893677907,0.24091226423731912,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,precision_at_top,0.2307692307692307,0.9230769230769232,0.6923076923076925,0.5673076923076924,0.44230769230769246,0.6923076923076923,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,mean_negative_log_likelihood,0.2016694278952725,1.7073322013244072,1.5056627734291348,1.5211864197594043,0.7461667630358311,2.3653060342081282,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,rank,target_only,interval_coverage_95,0.78125,0.46875,-0.3125,-0.291015625,-0.345703125,-0.23046875,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,pairwise_accuracy,0.7646407480314961,0.9585383858267716,0.19389763779527558,0.17753444881889763,0.13463951771653554,0.21047613188976375,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,ndcg_at_top,0.809824548059532,0.9983743493885184,0.18854980132898647,0.19305887157494045,0.07907970028365342,0.3199261228586759,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,normalized_top1_regret,0.2046301770358838,0.0,0.2046301770358838,0.18240897678113382,0.043554339368299014,0.33761532318258086,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,standardized_rmse,1.0018930161492754,0.0972533056122906,0.9046397105369848,0.7583820331538107,0.6383104082276504,0.8551298307059064,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,spearman,0.7089647042666178,0.9845094762863944,0.27554477201977656,0.2378263195843252,0.16258880441997806,0.30269312010735205,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,precision_at_top,0.2307692307692307,1.0,0.7692307692307693,0.6346153846153846,0.48076923076923084,0.7884615384615385,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,mean_negative_log_likelihood,0.2016694278952725,-1.3321873068215808,-1.5338567347168532,-1.045673115523575,-1.9584512120769135,0.3690197733994874,0.125,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,value,target_only,interval_coverage_95,0.78125,0.6328125,-0.1484375,-0.140625,-0.1953125,-0.0869140625,0.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,pairwise_accuracy,0.7646407480314961,0.9469734251968503,0.18233267716535428,0.16258612204724415,0.12205647145669302,0.1931156188484253,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,ndcg_at_top,0.809824548059532,0.9990119992957928,0.1891874512362608,0.1908690482060748,0.07917367164374088,0.3163138391529186,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,normalized_top1_regret,0.2046301770358838,0.0,0.2046301770358838,0.17910429932332672,0.0414905319390444,0.33395286622126286,0.875,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,standardized_rmse,1.0018930161492754,0.1590130485367953,0.8428799676124801,0.6886425326554763,0.5834951990397319,0.7771086907320436,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,spearman,0.7089647042666178,0.973625480681194,0.2646607764145762,0.2295345689891962,0.15631478824276696,0.29244974664095397,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,precision_at_top,0.2307692307692307,1.0,0.7692307692307693,0.6057692307692308,0.4711538461538462,0.7403846153846154,1.0,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,mean_negative_log_likelihood,0.2016694278952725,1.3284032030494894,1.126733775154217,0.9633760280107826,-0.21091117291325148,2.4941925636989404,0.625,8,8
2,test,107,rotate_45,none,rotate_45,rotate_45,1.0,dual,target_only,interval_coverage_95,0.78125,0.4765625,-0.3046875,-0.3046875,-0.3388671875,-0.267578125,0.0,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,pairwise_accuracy,0.452878937007874,0.4876968503937008,0.03481791338582679,0.024806225393700795,-0.0072930764025590285,0.06711867925688975,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,ndcg_at_top,0.1109746118081067,0.5325180999892983,0.42154348818119164,0.17681468593004102,0.03410760025906016,0.33569820345443824,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,normalized_top1_regret,1.0464164655301105,0.2932248622098358,0.7531916033202747,0.30750285503527064,0.06703548725760183,0.5778126314327112,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,standardized_rmse,1.6190415944055834,1.5043363902403315,0.11470520416525187,0.06799983563582482,0.03169190498837434,0.10261710071955249,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,spearman,-0.1326908991027284,-0.0178367057315509,0.11485419337117751,0.0733217645577733,-0.01569937325466941,0.18673403952458315,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,precision_at_top,0.0,0.3076923076923077,0.3076923076923077,0.10576923076923078,0.0,0.2307692307692308,0.375,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,mean_negative_log_likelihood,19.847745626006507,24.296423473185,4.4486778471784945,6.842535461093371,2.55415814703129,12.086072199046994,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,rank,geometry,interval_coverage_95,0.3046875,0.265625,-0.0390625,0.0087890625,-0.0244140625,0.04296875,0.375,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,pairwise_accuracy,0.452878937007874,0.4825295275590551,0.029650590551181077,0.017501230314960634,-0.006520669291338578,0.04278420275590553,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,ndcg_at_top,0.1109746118081067,0.6522345751849161,0.5412599633768094,0.2193056449282293,0.05302008883393605,0.4032558251148619,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,normalized_top1_regret,1.0464164655301105,0.2932248622098358,0.7531916033202747,0.3141713082515497,0.07734702273196538,0.5821961076123319,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,standardized_rmse,1.6190415944055834,1.5106286397143345,0.1084129546912489,0.08901892027087863,0.04913982782253931,0.12184516037687025,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,spearman,-0.1326908991027284,-0.0384945522798022,0.09419634682292621,0.05841707104925835,-0.014746361987273407,0.13599872962827314,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,precision_at_top,0.0,0.3846153846153846,0.3846153846153846,0.1346153846153846,0.0,0.2980769230769231,0.375,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,mean_negative_log_likelihood,19.847745626006507,23.6911336340734,3.843388008066892,4.569417622404324,-1.4443790026452974,11.343120281718633,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,value,geometry,interval_coverage_95,0.3046875,0.2578125,-0.046875,0.0126953125,-0.0263671875,0.052734375,0.5,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,pairwise_accuracy,0.452878937007874,0.484005905511811,0.03112696850393698,0.024683193897637783,-0.004937792199803165,0.05924504798228344,0.75,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,ndcg_at_top,0.1109746118081067,0.6168022394046953,0.5058276275965885,0.21270189270798623,0.04985293696037754,0.39199622156846603,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,normalized_top1_regret,1.0464164655301105,0.2932248622098358,0.7531916033202747,0.31197504256491065,0.07601252222686827,0.5790926606949562,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,standardized_rmse,1.6190415944055834,1.5005218475201365,0.11851974688544686,0.08357271914276504,0.04512843185275891,0.11857108953658511,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,spearman,-0.1326908991027284,-0.0285204175059512,0.1041704815967772,0.07789181239699688,-0.006311408453122119,0.17937813301135314,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,precision_at_top,0.0,0.3846153846153846,0.3846153846153846,0.1346153846153846,0.0,0.2980769230769231,0.375,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,mean_negative_log_likelihood,19.847745626006507,24.702681818637075,4.854936192630568,9.08782586242284,3.4324937213674023,15.566647727930922,0.875,8,8
2,test,107,roughness,none,roughness,roughness,0.35,dual,geometry,interval_coverage_95,0.3046875,0.2578125,-0.046875,0.0078125,-0.03125,0.046875,0.5,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,pairwise_accuracy,0.4715797244094488,0.452878937007874,-0.01870078740157477,-0.0035063976377952694,-0.01562576894685038,0.00621424397145669,0.625,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,ndcg_at_top,0.1203631696333074,0.1109746118081067,-0.009388557825200705,-0.04533600742925291,-0.10213826132598397,0.0015466571567869744,0.125,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,normalized_top1_regret,0.9751478106961956,1.0464164655301105,-0.07126865483391487,-0.08882163078907152,-0.18252258940908914,-0.016796971596250224,0.125,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,standardized_rmse,1.6208203692800849,1.6190415944055834,0.0017787748745015097,-0.011003605749430545,-0.027438956934225107,0.003561904831312312,0.5,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,spearman,-0.0789289965207837,-0.1326908991027284,-0.053761902581944715,-0.00983179019410364,-0.03792465536875114,0.01421800608862846,0.5,8,8
2,test,107,roughness,none,roughness,roughness,0.35,geometry,target_only,precision_at_top,0.0,0.0,0.0,0.009615384615384616,-0.028846153846153827,0.057692307692307675,0.125,8,8
