dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,n_rows,pairwise_accuracy,ndcg_at_top,normalized_top1_regret,standardized_rmse,spearman,precision_at_top,mean_negative_log_likelihood,interval_coverage_95
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,geometry,1,0.9005905511811023,0.943306170490682,0.0,0.3823631626248066,0.9400922450100712,0.5384615384615384,-1.724860287828881,0.6484375
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,rank,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164071,0.9525899560520052,0.5384615384615384,-2.452077883047501,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,target_only,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164071,0.9525899560520052,0.5384615384615384,-2.452077883047501,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,value,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164071,0.9525899560520052,0.5384615384615384,-2.452077883047501,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,geometry,1,0.8993602362204725,0.9340777942137432,0.0161977838651984,0.6191928154666455,0.9350164804980772,0.5384615384615384,-0.459725270935134,0.6875
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,rank,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,target_only,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,value,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,1,0.8467027559055118,0.9379209368088336,0.0109679935258359,0.7682478255949351,0.8691059329793078,0.5384615384615384,7.2142881822700975,0.234375
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,target_only,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,identity,none,identity,identity,0.35,dual,1,0.9256889763779528,0.9981840933936368,0.0,0.1327186325514578,0.9545126808276873,0.9230769230769232,-3.3908496675245914,0.65625
2,test,23,identity,none,identity,identity,0.35,geometry,1,0.9005905511811023,0.943306170490682,0.0,0.3823631626248066,0.9400922450100712,0.5384615384615384,-1.724860287828881,0.6484375
2,test,23,identity,none,identity,identity,0.35,rank,1,0.905265748031496,0.9853661739405104,0.0178754046422014,0.2895277936685593,0.9407102636879692,0.9230769230769232,-2.1056078748340905,0.5625
2,test,23,identity,none,identity,identity,0.35,target_only,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164071,0.9525899560520052,0.5384615384615384,-2.452077883047501,1.0
2,test,23,identity,none,identity,identity,0.35,value,1,0.9491879921259844,0.9994370202763868,0.0,0.0337614981026626,0.9713308002197398,1.0,-5.0635433786581805,1.0
2,test,23,identity,none,identity,identity,0.7,dual,1,0.8727854330708661,0.9998834097663112,0.0,0.2043589882257056,0.8680472898736495,1.0,-1.3338462010080812,0.6953125
2,test,23,identity,none,identity,identity,0.7,geometry,1,0.8993602362204725,0.9340777942137432,0.0161977838651984,0.6191928154666455,0.9350164804980772,0.5384615384615384,-0.459725270935134,0.6875
2,test,23,identity,none,identity,identity,0.7,rank,1,0.8396899606299213,0.999448161514476,0.0,0.4154353267569202,0.8283167002380516,1.0,-0.3588354030471627,0.6640625
2,test,23,identity,none,identity,identity,0.7,target_only,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,identity,none,identity,identity,0.7,value,1,0.9133858267716536,0.9987966403279592,0.0,0.0845310107373115,0.9413969511078556,1.0,-3.8547364850957946,0.8828125
2,test,23,identity,none,identity,identity,1.0,dual,1,0.9480807086614174,0.996524155731094,0.0017921364872932,0.2849772122556715,0.9805266892510528,1.0,18.47913950496259,0.1796875
2,test,23,identity,none,identity,identity,1.0,geometry,1,0.8467027559055118,0.9379209368088336,0.0109679935258359,0.7682478255949351,0.8691059329793078,0.5384615384615384,7.2142881822700975,0.234375
2,test,23,identity,none,identity,identity,1.0,rank,1,0.8604822834645669,0.9962385620146804,0.0017921364872932,0.7065339329278646,0.8830399652078373,1.0,28.87670438764011,0.1796875
2,test,23,identity,none,identity,identity,1.0,target_only,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,identity,none,identity,identity,1.0,value,1,0.9728100393700788,0.9975198356028724,0.0017921364872932,0.0573145776675603,0.9932075169382898,0.9230769230769232,-1.4010869757184032,0.671875
2,test,23,independent_expert,none,independent_expert,independent_expert,0.35,dual,1,0.8540846456692913,0.9185555396160798,0.0321079268595892,0.5292661353102109,0.8951428309833365,0.5384615384615384,-2.1747856461970465,0.9140625
2,test,23,independent_expert,none,independent_expert,independent_expert,0.35,geometry,1,0.9005905511811023,0.943306170490682,0.0,0.3823631626248066,0.9400922450100712,0.5384615384615384,-1.724860287828881,0.6484375
2,test,23,independent_expert,none,independent_expert,independent_expert,0.35,rank,1,0.8540846456692913,0.9185555396160798,0.0321079268595892,0.529266135310211,0.8951428309833365,0.5384615384615384,-2.174785646197046,0.9140625
2,test,23,independent_expert,none,independent_expert,independent_expert,0.35,target_only,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164071,0.9525899560520052,0.5384615384615384,-2.452077883047501,1.0
2,test,23,independent_expert,none,independent_expert,independent_expert,0.35,value,1,0.9108021653543308,0.9479216894347262,0.00230266672854,0.3249088845315233,0.9516343160593296,0.5384615384615384,-2.4495280381684883,1.0
2,test,23,independent_expert,none,independent_expert,independent_expert,0.7,dual,1,0.8020423228346457,0.9471379448934966,0.0,0.6229378235130942,0.79038294268449,0.5384615384615384,-1.677486461627104,0.96875
2,test,23,independent_expert,none,independent_expert,independent_expert,0.7,geometry,1,0.8993602362204725,0.9340777942137432,0.0161977838651984,0.6191928154666455,0.9350164804980772,0.5384615384615384,-0.459725270935134,0.6875
2,test,23,independent_expert,none,independent_expert,independent_expert,0.7,rank,1,0.8020423228346457,0.9471379448934966,0.0,0.6229378235130942,0.79038294268449,0.5384615384615384,-1.6774864616271037,0.96875
2,test,23,independent_expert,none,independent_expert,independent_expert,0.7,target_only,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143012,0.8158819355429409,0.5384615384615384,-1.7643586638286457,1.0
2,test,23,independent_expert,none,independent_expert,independent_expert,0.7,value,1,0.8196358267716536,0.949036344454076,0.0,0.5537521470793926,0.815859045962278,0.5384615384615384,-1.7638862249795213,1.0
2,test,23,independent_expert,none,independent_expert,independent_expert,1.0,dual,1,0.734867125984252,0.9429276868878746,0.0109679935258359,1.0420991709533387,0.6644959714338033,0.5384615384615384,1.186846977964287,0.5546875
2,test,23,independent_expert,none,independent_expert,independent_expert,1.0,geometry,1,0.8467027559055118,0.9379209368088336,0.0109679935258359,0.7682478255949351,0.8691059329793078,0.5384615384615384,7.2142881822700975,0.234375
2,test,23,independent_expert,none,independent_expert,independent_expert,1.0,rank,1,0.734867125984252,0.9429276868878746,0.0109679935258359,1.0420991709533387,0.6644959714338033,0.5384615384615384,1.1868469779642876,0.5546875
2,test,23,independent_expert,none,independent_expert,independent_expert,1.0,target_only,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,1.2987151944131292,0.5390625
2,test,23,independent_expert,none,independent_expert,independent_expert,1.0,value,1,0.7173966535433071,0.9479216894347262,0.0041589036797748,1.0659059536385869,0.6179156747848379,0.5384615384615384,1.2963059863876036,0.5390625
2,test,23,output_affine,none,output_affine,output_affine,0.35,dual,1,0.9256889763779528,0.9981840933936368,0.0,0.1327186325514593,0.9545126808276873,0.9230769230769232,-2.4745589356504234,0.65625
2,test,23,output_affine,none,output_affine,output_affine,0.35,geometry,1,0.9005905511811023,0.943306170490682,0.0,0.3823631626248067,0.9400922450100712,0.5384615384615384,-0.8085695559547236,0.6484375
2,test,23,output_affine,none,output_affine,output_affine,0.35,rank,1,0.905265748031496,0.9853661739405104,0.0178754046422015,0.2895277936685599,0.9407102636879692,0.9230769230769232,-1.1893171429599054,0.5625
2,test,23,output_affine,none,output_affine,output_affine,0.35,target_only,1,0.9120324803149606,0.9494945686818744,0.0,0.3221407372164074,0.9525899560520052,0.5384615384615384,-1.5357871511733456,1.0
2,test,23,output_affine,none,output_affine,output_affine,0.35,value,1,0.9491879921259844,0.9994370202763868,0.0,0.0337614981026638,0.9713308002197398,1.0,-4.147252646784008,1.0
2,test,23,output_affine,none,output_affine,output_affine,0.7,dual,1,0.8727854330708661,0.9998834097663112,0.0,0.2043589882257059,0.8680472898736495,1.0,-0.4175554691339088,0.6953125
2,test,23,output_affine,none,output_affine,output_affine,0.7,geometry,1,0.8993602362204725,0.9340777942137432,0.0161977838651983,0.6191928154666455,0.9350164804980772,0.5384615384615384,0.4565654609390195,0.6875
2,test,23,output_affine,none,output_affine,output_affine,0.7,rank,1,0.8396899606299213,0.999448161514476,0.0,0.4154353267569204,0.8283167002380516,1.0,0.5574553288270201,0.6640625
2,test,23,output_affine,none,output_affine,output_affine,0.7,target_only,1,0.8200049212598425,0.949036344454076,0.0,0.5537937541143011,0.8158819355429409,0.5384615384615384,-0.848067931954491,1.0
2,test,23,output_affine,none,output_affine,output_affine,0.7,value,1,0.9133858267716536,0.9987966403279592,0.0,0.0845310107373115,0.9413969511078556,1.0,-2.9384457532216364,0.8828125
2,test,23,output_affine,none,output_affine,output_affine,1.0,dual,1,0.9480807086614174,0.996524155731094,0.001792136487293,0.2849772122556714,0.9805266892510528,1.0,19.395430236836543,0.1796875
2,test,23,output_affine,none,output_affine,output_affine,1.0,geometry,1,0.8467027559055118,0.9379209368088336,0.0109679935258356,0.7682478255949349,0.8691059329793078,0.5384615384615384,8.130578914144253,0.234375
2,test,23,output_affine,none,output_affine,output_affine,1.0,rank,1,0.8604822834645669,0.9962385620146804,0.001792136487293,0.7065339329278643,0.8830399652078373,1.0,29.79299511951428,0.1796875
2,test,23,output_affine,none,output_affine,output_affine,1.0,target_only,1,0.71751968503937,0.9479216894347262,0.0041589036797748,1.0663729135095628,0.6172347097601172,0.5384615384615384,2.2150059262872848,0.5390625
2,test,23,output_affine,none,output_affine,output_affine,1.0,value,1,0.9728100393700788,0.9975198356028724,0.001792136487293,0.0573145776675604,0.9932075169382898,0.9230769230769232,-0.4847962438442174,0.671875
2,test,23,reversal,none,reversal,reversal,0.35,dual,1,0.9120324803149606,0.8206770208030751,0.0058981766347774,0.3221407372164071,0.9525899560520052,0.3076923076923077,-2.452077883047501,1.0
2,test,23,reversal,none,reversal,reversal,0.35,geometry,1,0.9120324803149606,0.8206770208030751,0.0058981766347774,0.3221407372164071,0.9525899560520052,0.3076923076923077,-2.452077883047501,1.0
2,test,23,reversal,none,reversal,reversal,0.35,rank,1,0.9120324803149606,0.8206770208030751,0.0058981766347774,0.3221407372164071,0.9525899560520052,0.3076923076923077,-2.452077883047501,1.0
2,test,23,reversal,none,reversal,reversal,0.35,target_only,1,0.9120324803149606,0.8206770208030751,0.0058981766347774,0.3221407372164071,0.9525899560520052,0.3076923076923077,-2.452077883047501,1.0
2,test,23,reversal,none,reversal,reversal,0.35,value,1,0.9120324803149606,0.8206770208030751,0.0058981766347774,0.3221407372164071,0.9525899560520052,0.3076923076923077,-2.452077883047501,1.0
2,test,23,reversal,none,reversal,reversal,0.7,dual,1,0.8200049212598425,0.6868313895547657,0.0628830581544422,0.5537937541143012,0.8158819355429409,0.1538461538461538,-1.7643586638286457,1.0
2,test,23,reversal,none,reversal,reversal,0.7,geometry,1,0.8200049212598425,0.6868313895547657,0.0628830581544422,0.5537937541143012,0.8158819355429409,0.1538461538461538,-1.7643586638286457,1.0
2,test,23,reversal,none,reversal,reversal,0.7,rank,1,0.8200049212598425,0.6868313895547657,0.0628830581544422,0.5537937541143012,0.8158819355429409,0.1538461538461538,-1.7643586638286457,1.0
2,test,23,reversal,none,reversal,reversal,0.7,target_only,1,0.8200049212598425,0.6868313895547657,0.0628830581544422,0.5537937541143012,0.8158819355429409,0.1538461538461538,-1.7643586638286457,1.0
2,test,23,reversal,none,reversal,reversal,0.7,value,1,0.8200049212598425,0.6868313895547657,0.0628830581544422,0.5537937541143012,0.8158819355429409,0.1538461538461538,-1.7643586638286457,1.0
2,test,23,reversal,none,reversal,reversal,1.0,dual,1,0.71751968503937,0.5592988561208896,0.2829927858158176,1.0663729135095628,0.6172347097601172,0.0,1.2987151944131292,0.5390625
2,test,23,reversal,none,reversal,reversal,1.0,geometry,1,0.71751968503937,0.5592988561208896,0.2829927858158176,1.0663729135095628,0.6172347097601172,0.0,1.2987151944131292,0.5390625
2,test,23,reversal,none,reversal,reversal,1.0,rank,1,0.71751968503937,0.5592988561208896,0.2829927858158176,1.0663729135095628,0.6172347097601172,0.0,1.2987151944131292,0.5390625
2,test,23,reversal,none,reversal,reversal,1.0,target_only,1,0.71751968503937,0.5592988561208896,0.2829927858158176,1.0663729135095628,0.6172347097601172,0.0,1.2987151944131292,0.5390625
2,test,23,reversal,none,reversal,reversal,1.0,value,1,0.71751968503937,0.5592988561208896,0.2829927858158176,1.0663729135095628,0.6172347097601172,0.0,1.2987151944131292,0.5390625
2,test,23,rotate_45,none,rotate_45,rotate_45,0.35,dual,1,0.9498031496062992,0.9991985835332492,0.0,0.1342487278581421,0.9781576176524444,1.0,-3.401878946736362,0.7421875
2,test,23,rotate_45,none,rotate_45,rotate_45,0.35,geometry,1,0.9304872047244096,0.9753164305428532,0.0502951953580293,0.6415905108614985,0.9708100622596594,0.6923076923076923,-2.490920097859839,1.0
2,test,23,rotate_45,none,rotate_45,rotate_45,0.35,rank,1,0.9308562992125984,0.9935205498200972,1.2257075277323676e-05,0.3669519127579954,0.96891022706464,0.9230769230769232,-2.3815917601749463,0.7421875
2,test,23,rotate_45,none,rotate_45,rotate_45,0.35,target_only,1,0.9106791338582676,0.940916985208084,0.0013356710880549,0.6370890959500234,0.9577973356528108,0.5384615384615384,-2.239613960744141,1.0
2,test,23,rotate_45,none,rotate_45,rotate_45,0.35,value,1,0.968996062992126,0.9996156525763916,0.0,0.0578520965746735,0.9856138985533784,1.0,-4.762775157924712,1.0
2,test,23,rotate_45,none,rotate_45,rotate_45,0.7,dual,1,0.9141240157480316,0.9998534859141408,0.0,0.5963882734980784,0.9484412195568576,1.0,6.394086682702126,0.1015625
2,test,23,rotate_45,none,rotate_45,rotate_45,0.7,geometry,1,0.938361220472441,0.96799829655118,0.1288963550918753,1.533981121110643,0.9737170390038452,0.7692307692307693,-0.8289335890738945,0.8046875
2,test,23,rotate_45,none,rotate_45,rotate_45,0.7,rank,1,0.8933316929133859,0.9994429483923564,0.0,1.5640751974856857,0.9299464383812488,1.0,7.519802338919445,0.0703125
2,test,23,rotate_45,none,rotate_45,rotate_45,0.7,target_only,1,0.9307332677165354,0.9527308175029198,0.001902675187565,1.9205655579708445,0.9700661508881158,0.5384615384615384,-0.7722298608321372,0.859375
2,test,23,rotate_45,none,rotate_45,rotate_45,0.7,value,1,0.9601377952755904,0.9950741888376752,0.001902675187565,0.1501148134101025,0.982266297381432,1.0,-3.219011989462772,0.8125
2,test,23,rotate_45,none,rotate_45,rotate_45,1.0,dual,1,0.9750246062992126,0.9995683544968922,0.0,0.1199431096027175,0.9957253708112068,1.0,-1.6527885638691984,0.6484375
2,test,23,rotate_45,none,rotate_45,rotate_45,1.0,geometry,1,0.9574311023622047,0.9515357191071824,0.0012982516089276,0.2787423253012596,0.98693577183666,0.6153846153846154,-1.2892702974418349,0.9765625
